deputy_id;name;party;ideologia_score_partido;ideologia_faixa_partido;campo_ideologico_partido;ideal_point_dim1;ideal_point_dim2;score_comportamental_0_10;score_calibrado_0_10;score_bancada_0_10;desvio_partido;direcao_desvio_partido;desvio_bancada;direcao_desvio_bancada;qtd_votos_validos;qtd_votacoes_usadas;confianca;confianca_faixa;score_comportamental_z
220651;Simone Marquetto;MDB;6.499;Centro-direita;direita;-0.0961;0.1291;4.519;7.244;3.721;0.745;mais a direita;0.799;mais a direita;671;671;0.8241;media;0.321
223398;Ulisses Guimarães;MDB;6.499;Centro-direita;direita;-0.0895;0.1864;4.553;7.269;3.721;0.77;mais a direita;0.832;mais a direita;70;70;0.8571;alta;0.335
220649;Delegado da Cunha;UNIAO;8.485;Direita;direita;-0.0868;0.2583;4.566;7.279;4.15;-1.206;mais a esquerda;0.416;alinhado;728;728;0.8118;media;0.341
233594;Rafael Fera;PODE;7.437;Direita;direita;-0.0828;-0.0914;4.586;7.294;3.749;-0.143;alinhado;0.837;mais a direita;230;230;0.7783;media;0.35
204441;Otoni de Paula;PSD;6.937;Centro-direita;direita;-0.0794;0.0095;4.603;7.307;3.377;0.37;alinhado;1.226;mais a direita;631;631;0.7686;media;0.357
220563;Icaro de Valmir;PL;8.796;Extrema direita;direita;-0.0793;0.3983;4.603;7.307;7.079;-1.489;mais a esquerda;-2.475;mais a esquerda;775;775;0.8155;media;0.357
204410;Luisa Canziani;PSD;6.937;Centro-direita;direita;-0.0752;0.0364;4.624;7.323;3.377;0.386;alinhado;1.247;mais a direita;566;566;0.8604;alta;0.366
220618;Sargento Portugal;PODE;7.437;Direita;direita;-0.0696;0.042;4.652;7.344;3.749;-0.093;alinhado;0.903;mais a direita;886;886;0.7302;media;0.378
214694;Jorge Goetten;REPUBLICANOS;8.333;Direita;direita;-0.0675;0.1102;4.662;7.351;3.731;-0.982;mais a esquerda;0.932;mais a direita;823;823;0.7934;media;0.383
178929;Diego Garcia;UNIAO;8.485;Direita;direita;-0.0545;0.7603;4.727;7.4;4.15;-1.085;mais a esquerda;0.577;mais a direita;896;896;0.8371;media;0.411
74084;Raimundo Santos;PSD;6.937;Centro-direita;direita;-0.0527;0.1301;4.737;7.407;3.377;0.47;alinhado;1.359;mais a direita;947;947;0.8205;media;0.415
220626;Rafael Simoes;UNIAO;8.485;Direita;direita;-0.0508;0.0484;4.746;7.414;4.15;-1.071;mais a esquerda;0.596;mais a direita;881;881;0.8138;media;0.419
229069;Capitão Samuel;PP;8.153;Direita;direita;-0.049;0.1307;4.755;7.421;4.218;-0.732;mais a esquerda;0.537;mais a direita;38;38;0.7895;media;0.423
74262;Carlos Sampaio;PSD;6.937;Centro-direita;direita;-0.0473;-0.3359;4.763;7.427;3.377;0.49;alinhado;1.386;mais a direita;823;823;0.7412;media;0.427
220551;Franciane Bayer;REPUBLICANOS;8.333;Direita;direita;-0.0371;0.1588;4.815;7.466;3.731;-0.867;mais a esquerda;1.084;mais a direita;905;905;0.7735;media;0.449
220627;Paulinho Freire;UNIAO;8.485;Direita;direita;-0.0363;-0.0829;4.819;7.469;4.15;-1.016;mais a esquerda;0.668;mais a direita;391;391;0.8133;media;0.451
223128;Rodrigo Estacho;PSD;6.937;Centro-direita;direita;-0.0316;-0.0863;4.842;7.486;3.377;0.549;mais a direita;1.465;mais a direita;795;795;0.8013;media;0.461
220569;Silvye Alves;UNIAO;8.485;Direita;direita;-0.0288;-0.2002;4.856;7.497;4.15;-0.988;mais a esquerda;0.706;mais a direita;757;757;0.7847;media;0.467
227401;Dr Fabio Rueda;UNIAO;8.485;Direita;direita;-0.0224;0.253;4.888;7.521;4.15;-0.964;mais a esquerda;0.738;mais a direita;74;74;0.8649;alta;0.481
98615;Ismael;PSD;6.937;Centro-direita;direita;-0.0084;-0.0478;4.958;7.574;3.377;0.637;mais a direita;1.581;mais a direita;811;811;0.7731;media;0.511
160559;Alceu Moreira;MDB;6.499;Centro-direita;direita;-0.0016;0.2379;4.992;7.599;3.721;1.1;mais a direita;1.271;mais a direita;849;849;0.8151;media;0.526
98148;Cobalchini;MDB;6.499;Centro-direita;direita;0.0059;0.1895;5.029;7.627;3.721;1.128;mais a direita;1.309;mais a direita;924;924;0.8052;media;0.542
178954;Lucio Mosquini;MDB;6.499;Centro-direita;direita;0.006;0.1882;5.03;7.628;3.721;1.129;mais a direita;1.31;mais a direita;601;601;0.7937;media;0.543
160552;Danrlei de Deus Hinterholz;PSD;6.937;Centro-direita;direita;0.0098;-0.3102;5.049;7.642;3.377;0.705;mais a direita;1.672;mais a direita;398;398;0.7538;media;0.551
220588;Roberto Duarte;REPUBLICANOS;8.333;Direita;direita;0.0141;-0.024;5.071;7.658;3.731;-0.675;mais a esquerda;1.34;mais a direita;1196;1196;0.8169;media;0.56
230177;Tadeu Oliveira;PL;8.796;Extrema direita;direita;0.019;0.3909;5.095;7.677;7.079;-1.119;mais a esquerda;-1.984;mais a esquerda;77;77;0.8831;alta;0.571
204511;David Soares;UNIAO;8.485;Direita;direita;0.0226;-0.0985;5.113;7.69;4.15;-0.795;mais a esquerda;0.963;mais a direita;548;548;0.7135;media;0.579
228837;Juliana Kolankiewicz;MDB;6.499;Centro-direita;direita;0.0356;0.1101;5.178;7.739;3.721;1.24;mais a direita;1.457;mais a direita;75;75;0.8933;alta;0.607
204351;Dr. Luiz Ovando;PP;8.153;Direita;direita;0.0361;0.0967;5.18;7.741;4.218;-0.412;alinhado;0.962;mais a direita;889;889;0.7773;media;0.608
220608;Cristiane Lopes;PODE;7.437;Direita;direita;0.0405;-0.2568;5.203;7.757;3.749;0.32;alinhado;1.454;mais a direita;897;897;0.7815;media;0.618
198197;Greyce Elias;AVANTE;6.473;Centro-direita;direita;0.0409;0.2426;5.204;7.758;3.124;1.285;mais a direita;2.08;mais a direita;653;653;0.7933;media;0.618
220587;Gerlen Diniz;PP;8.153;Direita;direita;0.0489;-0.2887;5.245;7.789;4.218;-0.364;alinhado;1.027;mais a direita;528;528;0.7405;media;0.636
204409;Daniel Trzeciak;PSDB;6.759;Centro-direita;direita;0.0541;-0.5827;5.271;7.808;3.813;1.049;mais a direita;1.457;mais a direita;830;830;0.7663;media;0.647
220575;Sonize Barbosa;PL;8.796;Extrema direita;direita;0.0667;-0.1;5.333;7.855;7.079;-0.941;mais a esquerda;-1.745;mais a esquerda;344;344;0.7355;media;0.675
204396;Vermelho;PP;8.153;Direita;direita;0.0699;0.0261;5.35;7.868;4.218;-0.285;alinhado;1.132;mais a direita;562;562;0.7794;media;0.682
107970;Ana Paula Leão;PP;8.153;Direita;direita;0.0706;-0.1156;5.353;7.87;4.218;-0.283;alinhado;1.135;mais a direita;847;847;0.7721;media;0.683
227275;Mariana Carvalho;REPUBLICANOS;8.333;Direita;direita;0.0794;-0.0325;5.397;7.903;3.731;-0.43;alinhado;1.666;mais a direita;75;75;0.6267;baixa;0.702
136811;Afonso Hamm;PP;8.153;Direita;direita;0.0818;-0.1176;5.409;7.912;4.218;-0.241;alinhado;1.191;mais a direita;754;754;0.8024;media;0.707
213762;Carla Dickson;UNIAO;8.485;Direita;direita;0.0859;-0.1414;5.429;7.927;4.15;-0.558;mais a esquerda;1.279;mais a direita;445;445;0.8225;media;0.716
220589;Eduardo Velloso;SOLIDARIEDADE;6.007;Centro-direita;direita;0.0887;0.0833;5.444;7.938;3.363;1.931;mais a direita;2.081;mais a direita;752;752;0.8245;media;0.722
226708;Allan Garcês;PP;8.153;Direita;direita;0.0912;0.2568;5.456;7.948;4.218;-0.205;alinhado;1.238;mais a direita;681;681;0.8164;media;0.728
164360;Carmen Zanotto;CIDADANIA;6.17;Centro-direita;direita;0.0915;0.0278;5.458;7.949;4.672;1.779;mais a direita;0.786;mais a direita;97;97;0.8144;media;0.729
204563;Josimar Maranhãozinho;PL;8.796;Extrema direita;direita;0.092;0.0651;5.46;7.951;7.079;-0.845;mais a esquerda;-1.619;mais a esquerda;474;474;0.846;media;0.73
204412;Dr. Zacharias Calil;UNIAO;8.485;Direita;direita;0.0981;-0.0893;5.491;7.974;4.15;-0.511;mais a esquerda;1.34;mais a direita;863;863;0.8192;media;0.743
220689;Detinha;PL;8.796;Extrema direita;direita;0.0987;0.0708;5.493;7.976;7.079;-0.82;mais a esquerda;-1.585;mais a esquerda;488;488;0.8566;alta;0.744
220609;Maurício Carvalho;UNIAO;8.485;Direita;direita;0.099;-0.2543;5.495;7.977;4.15;-0.508;mais a esquerda;1.345;mais a direita;827;827;0.821;media;0.745
220597;Thiago Flores;REPUBLICANOS;8.333;Direita;direita;0.1002;-0.0844;5.501;7.981;3.731;-0.352;alinhado;1.77;mais a direita;829;829;0.7901;media;0.747
204360;Silvia Cristina;PP;8.153;Direita;direita;0.1039;-0.1971;5.519;7.995;4.218;-0.158;alinhado;1.301;mais a direita;826;826;0.8123;media;0.755
160591;Vinicius Gurgel;PL;8.796;Extrema direita;direita;0.1078;0.2371;5.539;8.01;7.079;-0.786;mais a esquerda;-1.54;mais a esquerda;677;677;0.8671;alta;0.764
227370;Felipe Saliba;PRD;8.161;Direita;direita;0.1102;-0.0452;5.551;8.019;4.658;-0.142;alinhado;0.893;mais a direita;85;85;0.7412;media;0.769
220706;Padovani;UNIAO;8.485;Direita;direita;0.1143;0.2381;5.571;8.034;4.15;-0.451;alinhado;1.421;mais a direita;482;482;0.8174;media;0.778
204368;Fabio Schiochet;UNIAO;8.485;Direita;direita;0.1153;0.2817;5.577;8.038;4.15;-0.447;alinhado;1.426;mais a direita;891;891;0.7912;media;0.78
89536;Prof. Paulo Fernando;REPUBLICANOS;8.333;Direita;direita;0.1257;0.1705;5.629;8.077;3.731;-0.256;alinhado;1.898;mais a direita;229;229;0.7031;media;0.803
220661;Matheus Noronha;PL;8.796;Extrema direita;direita;0.1285;0.1628;5.642;8.088;7.079;-0.708;mais a esquerda;-1.436;mais a esquerda;720;720;0.8778;alta;0.809
204406;Pedro Westphalen;PP;8.153;Direita;direita;0.1297;-0.0713;5.648;8.092;4.218;-0.061;alinhado;1.43;mais a direita;822;822;0.8114;media;0.811
220620;Rosângela Reis;PL;8.796;Extrema direita;direita;0.136;0.1545;5.68;8.116;7.079;-0.68;mais a esquerda;-1.399;mais a esquerda;913;913;0.8697;alta;0.825
220571;Daniel Agrobom;PL;8.796;Extrema direita;direita;0.1443;-0.0661;5.721;8.147;7.079;-0.649;mais a esquerda;-1.357;mais a esquerda;955;955;0.8628;alta;0.843
74428;Mendonça Filho;UNIAO;8.485;Direita;direita;0.1464;-0.36;5.732;8.155;4.15;-0.33;alinhado;1.582;mais a direita;874;874;0.7872;media;0.848
204395;Pedro Lupion;REPUBLICANOS;8.333;Direita;direita;0.1519;0.1438;5.759;8.175;3.731;-0.158;alinhado;2.029;mais a direita;643;643;0.8523;alta;0.86
204398;Felipe Francischini;PODE;7.437;Direita;direita;0.1655;0.3049;5.827;8.226;3.749;0.789;mais a direita;2.079;mais a direita;954;954;0.8428;media;0.889
204427;Fernando Rodolfo;PRD;8.161;Direita;direita;0.1658;-0.2187;5.829;8.228;4.658;0.067;alinhado;1.171;mais a direita;719;719;0.8707;alta;0.89
204376;Coronel Armando;PP;8.153;Direita;direita;0.1685;-0.0486;5.843;8.238;4.218;0.085;alinhado;1.625;mais a direita;152;152;0.875;alta;0.896
204404;Lucas Redecker;PSD;6.937;Centro-direita;direita;0.1704;-0.5273;5.852;8.245;3.377;1.308;mais a direita;2.475;mais a direita;1087;1087;0.8206;media;0.9
204485;Luiz Carlos Motta;PL;8.796;Extrema direita;direita;0.1793;0.051;5.896;8.278;7.079;-0.518;mais a esquerda;-1.182;mais a esquerda;805;805;0.8609;alta;0.919
178905;Fabio Garcia;UNIAO;8.485;Direita;direita;0.1814;0.059;5.907;8.286;4.15;-0.199;alinhado;1.757;mais a direita;114;114;0.8333;media;0.924
205865;Reinhold Stephanes;PSD;6.937;Centro-direita;direita;0.1817;0.3244;5.908;8.287;3.377;1.35;mais a direita;2.531;mais a direita;727;727;0.8102;media;0.924
204517;Zé Vitor;PL;8.796;Extrema direita;direita;0.1863;-0.1295;5.932;8.305;7.079;-0.491;alinhado;-1.147;mais a esquerda;378;378;0.8836;alta;0.935
128760;Paulo Marinho Jr;PL;8.796;Extrema direita;direita;0.1995;0.2593;5.998;8.354;7.079;-0.442;alinhado;-1.081;mais a esquerda;132;132;0.7727;media;0.963
220008;Eliza Virgínia;PP;8.153;Direita;direita;0.226;0.281;6.13;8.454;4.218;0.301;alinhado;1.912;mais a direita;67;67;0.9254;alta;1.021
229225;Michele Collins;PP;8.153;Direita;direita;0.2308;-0.0511;6.154;8.472;4.218;0.319;alinhado;1.936;mais a direita;58;58;0.8793;alta;1.031
204525;Rosana Valle;PL;8.796;Extrema direita;direita;0.2318;-0.4703;6.159;8.476;7.079;-0.32;alinhado;-0.92;mais a esquerda;819;819;0.8864;alta;1.033
204570;Pastor Gil;PL;8.796;Extrema direita;direita;0.232;0.1039;6.16;8.476;7.079;-0.32;alinhado;-0.919;mais a esquerda;633;633;0.9005;alta;1.034
220583;Delegado Fabio Costa;PP;8.153;Direita;direita;0.2375;-0.0296;6.187;8.497;4.218;0.344;alinhado;1.969;mais a direita;994;994;0.8521;alta;1.046
204364;Eli Borges;REPUBLICANOS;8.333;Direita;direita;0.2376;-0.3251;6.188;8.497;3.731;0.164;alinhado;2.457;mais a direita;753;753;0.8752;alta;1.046
74043;Wellington Roberto;PL;8.796;Extrema direita;direita;0.2615;-0.0451;6.307;8.587;7.079;-0.209;alinhado;-0.771;mais a esquerda;543;543;0.895;alta;1.098
220659;Dayany Bittencourt;UNIAO;8.485;Direita;direita;0.2614;-0.3923;6.307;8.587;4.15;0.102;alinhado;2.157;mais a direita;834;834;0.8441;media;1.098
178946;Soraya Santos;PL;8.796;Extrema direita;direita;0.2617;-0.1212;6.308;8.588;7.079;-0.208;alinhado;-0.77;mais a esquerda;753;753;0.911;alta;1.098
220590;Coronel Ulysses;UNIAO;8.485;Direita;direita;0.269;-0.0767;6.345;8.615;4.15;0.13;alinhado;2.195;mais a direita;894;894;0.8557;alta;1.114
178966;Geovania de Sá;PSDB;6.759;Centro-direita;direita;0.2847;-0.0221;6.424;8.674;3.813;1.915;mais a direita;2.61;mais a direita;702;702;0.8704;alta;1.148
204423;André Ferreira;PL;8.796;Extrema direita;direita;0.2911;0.0255;6.456;8.698;7.079;-0.098;alinhado;-0.623;mais a esquerda;588;588;0.9116;alta;1.162
178910;Joaquim Passarinho;PL;8.796;Extrema direita;direita;0.2946;-0.1926;6.473;8.711;7.079;-0.085;alinhado;-0.606;mais a esquerda;876;876;0.9053;alta;1.17
178963;Covatti Filho;PP;8.153;Direita;direita;0.2951;0.0403;6.476;8.713;4.218;0.56;mais a direita;2.258;mais a direita;771;771;0.882;alta;1.171
227323;Luciano Galego;PL;8.796;Extrema direita;direita;0.2976;-0.3579;6.488;8.723;7.079;-0.073;alinhado;-0.591;mais a esquerda;56;56;0.8214;media;1.176
74383;Giacobo;PL;8.796;Extrema direita;direita;0.2985;-0.0589;6.492;8.726;7.079;-0.07;alinhado;-0.586;mais a esquerda;415;415;0.9325;alta;1.178
178937;Altineu Côrtes;PL;8.796;Extrema direita;direita;0.3078;0.0164;6.539;8.761;7.079;-0.035;alinhado;-0.54;mais a esquerda;318;318;0.9308;alta;1.199
220549;Any Ortiz;CIDADANIA;6.17;Centro-direita;direita;0.3193;-0.2256;6.597;8.804;4.672;2.634;mais a direita;1.925;mais a direita;864;864;0.8391;media;1.223
227991;Dr Flávio;PL;8.796;Extrema direita;direita;0.3204;-0.0249;6.602;8.808;7.079;0.012;alinhado;-0.477;alinhado;166;166;0.9639;alta;1.226
204390;Professor Alcides;PL;8.796;Extrema direita;direita;0.3206;-0.2416;6.603;8.809;7.079;0.013;alinhado;-0.476;alinhado;760;760;0.9026;alta;1.226
220610;Dr. Fernando Máximo;UNIAO;8.485;Direita;direita;0.325;-0.2216;6.625;8.825;4.15;0.34;alinhado;2.475;mais a direita;793;793;0.8726;alta;1.236
160758;Domingos Sávio;PL;8.796;Extrema direita;direita;0.3311;-0.0092;6.656;8.849;7.079;0.053;alinhado;-0.423;alinhado;804;804;0.9403;alta;1.249
161550;Emidinho Madeira;PL;8.796;Extrema direita;direita;0.3432;-0.1653;6.716;8.894;7.079;0.098;alinhado;-0.363;alinhado;626;626;0.9457;alta;1.275
180214;Pastor Diniz;UNIAO;8.485;Direita;direita;0.3442;-0.057;6.721;8.898;4.15;0.413;alinhado;2.571;mais a direita;827;827;0.8863;alta;1.278
204572;Capitão Alberto Neto;PL;8.796;Extrema direita;direita;0.3525;-0.198;6.762;8.929;7.079;0.133;alinhado;-0.316;alinhado;873;873;0.9198;alta;1.296
179000;Marcelo Álvaro Antônio;PL;8.796;Extrema direita;direita;0.3525;-0.1304;6.762;8.929;7.079;0.133;alinhado;-0.316;alinhado;700;700;0.9129;alta;1.296
220613;Roberto Monteiro Pai;PL;8.796;Extrema direita;direita;0.354;0.069;6.77;8.935;7.079;0.139;alinhado;-0.308;alinhado;818;818;0.9303;alta;1.299
220576;Alfredo Gaspar;PL;8.796;Extrema direita;direita;0.3636;-0.6031;6.818;8.97;7.079;0.174;alinhado;-0.261;alinhado;1014;1014;0.8669;alta;1.32
178829;Capitão Augusto;PL;8.796;Extrema direita;direita;0.3649;-0.2132;6.825;8.975;7.079;0.179;alinhado;-0.254;alinhado;850;850;0.9306;alta;1.323
229432;Luiz Fernando Vampiro;MDB;6.499;Centro-direita;direita;0.37;0.098;6.85;8.994;3.721;2.495;mais a direita;3.129;mais a direita;374;374;0.9171;alta;1.334
73579;Alberto Fraga;PL;8.796;Extrema direita;direita;0.3715;-0.1055;6.858;9.0;7.079;0.204;alinhado;-0.221;alinhado;906;906;0.915;alta;1.337
204449;Nelson Barbudo;PL;8.796;Extrema direita;direita;0.3732;-0.1213;6.866;9.007;7.079;0.211;alinhado;-0.213;alinhado;298;298;0.9664;alta;1.341
74273;Jefferson Campos;PL;8.796;Extrema direita;direita;0.3737;-0.2232;6.869;9.008;7.079;0.212;alinhado;-0.21;alinhado;829;829;0.9288;alta;1.342
178985;Miguel Lombardi;PL;8.796;Extrema direita;direita;0.381;-0.1745;6.905;9.036;7.079;0.24;alinhado;-0.174;alinhado;822;822;0.9416;alta;1.357
222565;Soldado Noelio;UNIAO;8.485;Direita;direita;0.3838;-0.6915;6.919;9.046;4.15;0.561;mais a direita;2.769;mais a direita;36;36;0.9444;alta;1.364
220644;Rosangela Moro;UNIAO;8.485;Direita;direita;0.3845;-0.4715;6.923;9.049;4.15;0.564;mais a direita;2.772;mais a direita;925;925;0.8789;alta;1.365
220611;General Pazuello;PL;8.796;Extrema direita;direita;0.3851;-0.1276;6.925;9.051;7.079;0.255;alinhado;-0.153;alinhado;869;869;0.9356;alta;1.366
160558;Paulo Freire Costa;PL;8.796;Extrema direita;direita;0.3854;-0.1581;6.927;9.052;7.079;0.256;alinhado;-0.152;alinhado;812;812;0.9347;alta;1.367
227310;Silvio Antonio;PL;8.796;Extrema direita;direita;0.3853;-0.1825;6.927;9.052;7.079;0.256;alinhado;-0.152;alinhado;156;156;0.9295;alta;1.367
220693;Roberta Roma;PL;8.796;Extrema direita;direita;0.3975;-0.2011;6.988;9.098;7.079;0.302;alinhado;-0.091;alinhado;684;684;0.9386;alta;1.393
204362;Ricardo Guidi;PL;8.796;Extrema direita;direita;0.4039;-0.1398;7.02;9.122;7.079;0.326;alinhado;-0.059;alinhado;585;585;0.9231;alta;1.407
166402;Magda Mofatto;PL;8.796;Extrema direita;direita;0.4067;-0.2644;7.034;9.132;7.079;0.336;alinhado;-0.045;alinhado;813;813;0.9114;alta;1.413
220595;Coronel Fernanda;PL;8.796;Extrema direita;direita;0.4077;-0.1218;7.038;9.136;7.079;0.34;alinhado;-0.04;alinhado;938;938;0.9488;alta;1.415
220705;Deltan Dallagnol;PODE;7.437;Direita;direita;0.4139;-0.4512;7.069;9.159;3.749;1.722;mais a direita;3.321;mais a direita;75;75;0.9067;alta;1.429
178947;Sóstenes Cavalcante;PL;8.796;Extrema direita;direita;0.4147;0.0383;7.073;9.162;7.079;0.366;alinhado;-0.005;alinhado;434;434;0.9263;alta;1.431
221328;Adilson Barroso;PL;8.796;Extrema direita;direita;0.4173;-0.0391;7.087;9.172;7.079;0.376;alinhado;0.008;alinhado;776;776;0.9394;alta;1.436
230767;Rodrigo da Zaeli;PL;8.796;Extrema direita;direita;0.4179;-0.0257;7.09;9.175;7.079;0.379;alinhado;0.011;alinhado;444;444;0.9414;alta;1.438
160642;Pastor Eurico;PL;8.796;Extrema direita;direita;0.4187;-0.2417;7.093;9.177;7.079;0.381;alinhado;0.015;alinhado;816;816;0.9436;alta;1.439
220530;Messias Donato;REPUBLICANOS;8.333;Direita;direita;0.4266;-0.2144;7.133;9.207;3.731;0.874;mais a direita;3.402;mais a direita;931;931;0.9108;alta;1.457
160640;Eros Biondini;PL;8.796;Extrema direita;direita;0.4275;-0.1635;7.138;9.211;7.079;0.415;alinhado;0.059;alinhado;825;825;0.943;alta;1.459
204473;General Girão;PL;8.796;Extrema direita;direita;0.428;-0.4309;7.14;9.212;7.079;0.416;alinhado;0.061;alinhado;823;823;0.8955;alta;1.46
74585;Lincoln Portela;PL;8.796;Extrema direita;direita;0.4297;-0.2216;7.149;9.219;7.079;0.423;alinhado;0.07;alinhado;744;744;0.9355;alta;1.463
73692;Osmar Terra;PL;8.796;Extrema direita;direita;0.4314;-0.2218;7.157;9.225;7.079;0.429;alinhado;0.078;alinhado;767;767;0.9426;alta;1.467
204388;Bibo Nunes;PL;8.796;Extrema direita;direita;0.4439;-0.0919;7.219;9.272;7.079;0.476;alinhado;0.141;alinhado;883;883;0.9388;alta;1.494
204472;José Medeiros;PL;8.796;Extrema direita;direita;0.4478;-0.2258;7.239;9.287;7.079;0.491;alinhado;0.16;alinhado;816;816;0.9203;alta;1.503
220665;Clarissa Tércio;PP;8.153;Direita;direita;0.4567;-0.2394;7.283;9.32;4.218;1.167;mais a direita;3.065;mais a direita;814;814;0.9373;alta;1.522
229112;Pedro Jr;PL;8.796;Extrema direita;direita;0.4566;0.1317;7.283;9.32;7.079;0.524;mais a direita;0.204;alinhado;52;52;0.9808;alta;1.522
204444;Helio Lopes;PL;8.796;Extrema direita;direita;0.4628;-0.297;7.314;9.343;7.079;0.547;mais a direita;0.235;alinhado;690;690;0.9493;alta;1.535
220666;Coronel Meira;PL;8.796;Extrema direita;direita;0.4712;-0.2491;7.356;9.375;7.079;0.579;mais a direita;0.277;alinhado;958;958;0.9426;alta;1.553
160673;Giovani Cherini;PL;8.796;Extrema direita;direita;0.4711;-0.1262;7.356;9.374;7.079;0.578;mais a direita;0.277;alinhado;824;824;0.9308;alta;1.553
204481;Dr. Jaziel;PL;8.796;Extrema direita;direita;0.4736;-0.2698;7.368;9.384;7.079;0.588;mais a direita;0.289;alinhado;842;842;0.9276;alta;1.559
204536;Kim Kataguiri;MISSAO;7.75;Direita;direita;0.4755;-0.8797;7.378;9.391;7.378;1.641;mais a direita;0.0;alinhado;913;913;0.8499;media;1.563
220594;Coronel Assis;PL;8.796;Extrema direita;direita;0.4755;-0.3017;7.378;9.391;7.079;0.595;mais a direita;0.299;alinhado;967;967;0.9307;alta;1.563
220628;Mauricio do Vôlei;PL;8.796;Extrema direita;direita;0.4777;-0.1312;7.389;9.399;7.079;0.603;mais a direita;0.31;alinhado;809;809;0.9506;alta;1.568
165470;Rodrigo Valadares;UNIAO;8.485;Direita;direita;0.479;0.0689;7.395;9.404;4.15;0.919;mais a direita;3.245;mais a direita;858;858;0.9219;alta;1.57
220593;Abilio Brunini;PL;8.796;Extrema direita;direita;0.4809;-0.4355;7.404;9.411;7.079;0.615;mais a direita;0.326;alinhado;317;317;0.8927;alta;1.575
160561;Missionário José Olimpio;PL;8.796;Extrema direita;direita;0.4825;0.0754;7.413;9.417;7.079;0.621;mais a direita;0.334;alinhado;271;271;0.952;alta;1.578
220545;Filipe Martins;PL;8.796;Extrema direita;direita;0.4826;-0.1004;7.413;9.418;7.079;0.622;mais a direita;0.334;alinhado;849;849;0.9458;alta;1.578
178908;Delegado Éder Mauro;PL;8.796;Extrema direita;direita;0.4879;-0.0891;7.44;9.437;7.079;0.641;mais a direita;0.361;alinhado;741;741;0.9609;alta;1.59
160601;Pr. Marco Feliciano;PL;8.796;Extrema direita;direita;0.4924;-0.1729;7.462;9.454;7.079;0.658;mais a direita;0.383;alinhado;900;900;0.9533;alta;1.6
204378;Coronel Chrisóstomo;PL;8.796;Extrema direita;direita;0.4968;-0.265;7.484;9.471;7.079;0.675;mais a direita;0.405;alinhado;816;816;0.9485;alta;1.609
220690;Capitão Alden;PL;8.796;Extrema direita;direita;0.5055;-0.3983;7.528;9.504;7.079;0.708;mais a direita;0.449;alinhado;917;917;0.9269;alta;1.628
222142;Coronel Telhada;PP;8.153;Direita;direita;0.5103;-0.2067;7.551;9.521;4.218;1.368;mais a direita;3.333;mais a direita;336;336;0.9018;alta;1.638
204518;Dr. Frederico;PRD;8.161;Direita;direita;0.5129;-0.1855;7.565;9.531;4.658;1.37;mais a direita;2.907;mais a direita;723;723;0.9474;alta;1.644
230088;Dra. Mayra Pinheiro;PL;8.796;Extrema direita;direita;0.5198;-0.2993;7.599;9.557;7.079;0.761;mais a direita;0.52;mais a direita;75;75;0.96;alta;1.659
204531;Guilherme Derrite;PP;8.153;Direita;direita;0.5295;0.0537;7.647;9.593;4.218;1.44;mais a direita;3.429;mais a direita;99;99;0.8788;alta;1.68
229333;Gláucia Santiago;PL;8.796;Extrema direita;direita;0.5365;-0.1422;7.682;9.62;7.079;0.824;mais a direita;0.604;mais a direita;58;58;0.9483;alta;1.695
220652;Delegado Palumbo;PODE;7.437;Direita;direita;0.5368;-0.8437;7.684;9.621;3.749;2.184;mais a direita;3.935;mais a direita;1001;1001;0.9211;alta;1.696
226410;Márcio Correa;MDB;6.499;Centro-direita;direita;0.5473;-0.238;7.737;9.66;3.721;3.161;mais a direita;4.016;mais a direita;94;94;0.8404;media;1.719
220552;Zucco;PL;8.796;Extrema direita;direita;0.5491;-0.2994;7.746;9.667;7.079;0.871;mais a direita;0.667;mais a direita;1054;1054;0.9478;alta;1.723
204411;Filipe Barros;PL;8.796;Extrema direita;direita;0.562;-0.1808;7.81;9.716;7.079;0.92;mais a direita;0.731;mais a direita;567;567;0.9383;alta;1.751
161440;Pezenti;MDB;6.499;Centro-direita;direita;0.5639;-0.1213;7.819;9.723;3.721;3.224;mais a direita;4.099;mais a direita;919;919;0.9314;alta;1.755
235776;Sérgio Turra;PP;8.153;Direita;direita;0.5683;0.8228;7.842;9.739;4.218;1.586;mais a direita;3.624;mais a direita;42;42;0.7619;media;1.765
204479;Nicoletti;PL;8.796;Extrema direita;direita;0.5757;-0.1788;7.878;9.767;7.079;0.971;mais a direita;0.8;mais a direita;901;901;0.929;alta;1.781
220596;Amália Barros;PL;8.796;Extrema direita;direita;0.5829;-0.2543;7.914;9.794;7.079;0.998;mais a direita;0.836;mais a direita;269;269;0.9331;alta;1.796
220579;Silvia Waiãpi;PL;8.796;Extrema direita;direita;0.5853;-0.22;7.926;9.803;7.079;1.007;mais a direita;0.848;mais a direita;464;464;0.9397;alta;1.801
133810;Marcelo Moraes;PL;8.796;Extrema direita;direita;0.5855;-0.261;7.928;9.804;7.079;1.008;mais a direita;0.849;mais a direita;739;739;0.9432;alta;1.802
220657;André Fernandes;PL;8.796;Extrema direita;direita;0.6035;-0.5076;8.018;9.872;7.079;1.076;mais a direita;0.939;mais a direita;715;715;0.9566;alta;1.841
