id_dep;uri_dep;nome;nomecivil;cpf
1133;https://dadosabertos.camara.leg.br/api/v2/deputados/1133;BARROS PIMENTEL;Sancho de Barros Pimentel;
908;https://dadosabertos.camara.leg.br/api/v2/deputados/908;BATISTA PEREIRA;João Baptista Pereira;
880;https://dadosabertos.camara.leg.br/api/v2/deputados/880;BELFORT DUARTE;Francisco de Paula Belfort Duarte;
900;https://dadosabertos.camara.leg.br/api/v2/deputados/900;BUARQUE DE MACEDO;Manoel Buarque de Macedo;
1072;https://dadosabertos.camara.leg.br/api/v2/deputados/1072;BULCÃO;Gonçalo Marinho de Aragão Bulcão;
1100;https://dadosabertos.camara.leg.br/api/v2/deputados/1100;BULHÕES;Antonio Augusto de Bulhões;
1089;https://dadosabertos.camara.leg.br/api/v2/deputados/1089;CORREIA RABELO;Francisco Corrêa Ferreira Rabelo;
1070;https://dadosabertos.camara.leg.br/api/v2/deputados/1070;COSTA AZEVEDO;José da Costa Azevedo, Barão de Ladário;
1113;https://dadosabertos.camara.leg.br/api/v2/deputados/1113;COSTA RIBEIRO;Antonio José da Costa Ribeiro;
1083;https://dadosabertos.camara.leg.br/api/v2/deputados/1083;COUTO MAGALHÃES;José Vieira Couto de Magalhães;
684;https://dadosabertos.camara.leg.br/api/v2/deputados/684;DANTAS;Manoel Pinto de Souza Dantas;
773;https://dadosabertos.camara.leg.br/api/v2/deputados/773;ESPERIDIÃO;Esperidião Eloy de Barros Pimentel;
1081;https://dadosabertos.camara.leg.br/api/v2/deputados/1081;FÁBIO REIS;Fábio Alexandrino de Carvalho Reis;
1062;https://dadosabertos.camara.leg.br/api/v2/deputados/1062;FERNANDO OSÓRIO;Fernando Luiz Osorio;
1090;https://dadosabertos.camara.leg.br/api/v2/deputados/1090;FIDÉLIS BOTELHO;Fidelis de Andrade Botelho;
1035;https://dadosabertos.camara.leg.br/api/v2/deputados/1035;FLORÊNCIO DE ABREU;Florencio Carlos de Abreu e Silva;
851;https://dadosabertos.camara.leg.br/api/v2/deputados/851;FLORES;Luiz da Silva Flores;
731;https://dadosabertos.camara.leg.br/api/v2/deputados/731;FRANCO DE ALMEIDA;Tito Franco de Almeida;
816;https://dadosabertos.camara.leg.br/api/v2/deputados/816;FREDERICO DE ALMEIDA;Frederico Augusto de Almeida;
1124;https://dadosabertos.camara.leg.br/api/v2/deputados/1124;FREDERICO REGO;Frederico de Almeida Rego;
1118;https://dadosabertos.camara.leg.br/api/v2/deputados/1118;FREITAS;José Manoel de Freitas;
1125;https://dadosabertos.camara.leg.br/api/v2/deputados/1125;FREITAS COUTINHO;Julio Cesar de Freitas Coutinho;
1091;https://dadosabertos.camara.leg.br/api/v2/deputados/1091;GALDINO DAS NEVES;Galdino Emiliano das Neves;
765;https://dadosabertos.camara.leg.br/api/v2/deputados/765;GAVIÃO PEIXOTO;Bernardo Avelino Gavião Peixoto;
1092;https://dadosabertos.camara.leg.br/api/v2/deputados/1092;HIGINO DA SILVA;Hygino Alvares de Abreu e Silva;
824;https://dadosabertos.camara.leg.br/api/v2/deputados/824;HORTA DE ARAÚJO;José Feliciano Horta de Araújo;
1074;https://dadosabertos.camara.leg.br/api/v2/deputados/1074;JERÔNIMO SODRÉ;Jeronymo Sodré Pereira;
1077;https://dadosabertos.camara.leg.br/api/v2/deputados/1077;JOÃO BRÍGIDO;João Brígido dos Santos;
1082;https://dadosabertos.camara.leg.br/api/v2/deputados/1082;JOAQUIM SERRA;Joaquim Maria Serra Sobrinho;
1977;https://dadosabertos.camara.leg.br/api/v2/deputados/1977;JOSÉ BONIFÁCIO;José Bonifácio de Andrada e Silva;
857;https://dadosabertos.camara.leg.br/api/v2/deputados/857;JOSÉ CAETANO;José Caetano dos Santos;
1093;https://dadosabertos.camara.leg.br/api/v2/deputados/1093;LAFAIETE;Lafayette Rodrigues Pereira;
1552;https://dadosabertos.camara.leg.br/api/v2/deputados/1552;LEÃO VELOSO;Pedro Leão Velloso;
1130;https://dadosabertos.camara.leg.br/api/v2/deputados/1130;LEÔNCIO DE CARVALHO;Carlos Leôncio de Carvalho;
1080;https://dadosabertos.camara.leg.br/api/v2/deputados/1080;LIBERATO BARROSO;José Liberato Barroso;
744;https://dadosabertos.camara.leg.br/api/v2/deputados/744;LUÍS FELIPE;Luis Felipe de Souza Leão;
858;https://dadosabertos.camara.leg.br/api/v2/deputados/858;MACEDO;Joaquim Manoel de Macedo;
1084;https://dadosabertos.camara.leg.br/api/v2/deputados/1084;MALHEIROS;Joaquim Mendes Malheiros;
1106;https://dadosabertos.camara.leg.br/api/v2/deputados/1106;MANUEL DE MAGALHÃES;Manoel Vicente de Magalhães;
1095;https://dadosabertos.camara.leg.br/api/v2/deputados/1095;MANUEL EUSTÁQUIO;Manoel Eustaquio Martins de Andrade;
1107;https://dadosabertos.camara.leg.br/api/v2/deputados/1107;MANUEL PEDRO;Manoel Pedro Cardozo Vieira;
899;https://dadosabertos.camara.leg.br/api/v2/deputados/899;MEIRA DE VASCONCELOS;João Florentino Meira de Vasconcellos;
1127;https://dadosabertos.camara.leg.br/api/v2/deputados/1127;MELO E ALVIM;João de Souza Mello e Alvim;
1097;https://dadosabertos.camara.leg.br/api/v2/deputados/1097;MELO FRANCO;Virgilio Martins de Mello Franco;
1134;https://dadosabertos.camara.leg.br/api/v2/deputados/1134;MONTE;João José do Monte;
917;https://dadosabertos.camara.leg.br/api/v2/deputados/917;OLEGÁRIO;Olegário Herculano de Aquino e Castro;
876;https://dadosabertos.camara.leg.br/api/v2/deputados/876;PAULA PESSOA;Francisco de Paula Pessoa Junior;
861;https://dadosabertos.camara.leg.br/api/v2/deputados/861;PEDRO LUIS;Pedro Luiz Pereira de Souza;
1103;https://dadosabertos.camara.leg.br/api/v2/deputados/1103;ROSO DANIM;José de Araújo Roso Danim;
527;https://dadosabertos.camara.leg.br/api/v2/deputados/527;SALDANHA MARINHO;Joaquim Saldanha Marinho;
1104;https://dadosabertos.camara.leg.br/api/v2/deputados/1104;SANTA ROSA;Américo Marques Santa Rosa;
1109;https://dadosabertos.camara.leg.br/api/v2/deputados/1109;SÉRGIO DE CASTRO;Sergio Francisco de Souza Castro;
863;https://dadosabertos.camara.leg.br/api/v2/deputados/863;SILVEIRA DE SOUZA;João Silveira de Souza;
1036;https://dadosabertos.camara.leg.br/api/v2/deputados/1036;SILVEIRA MARTINS;Gaspar Silveira Martins;
1116;https://dadosabertos.camara.leg.br/api/v2/deputados/1116;SOARES BRANDÃO;Francisco de Carvalho Soares Brandão;
877;https://dadosabertos.camara.leg.br/api/v2/deputados/877;SOUSA ANDRADE;Joaquim Bento de Souza Andrade;
1126;https://dadosabertos.camara.leg.br/api/v2/deputados/1126;SOUSA LIMA;José Antonio de Souza Lima;
819;https://dadosabertos.camara.leg.br/api/v2/deputados/819;SOUTO;Salustiano Ferreira Souto;
1132;https://dadosabertos.camara.leg.br/api/v2/deputados/1132;TAMANDARÉ;Manoel Baptista da Cruz Tamandaré;
830;https://dadosabertos.camara.leg.br/api/v2/deputados/830;TAVARES BELFORT;José Joaquim Tavares Belfort;
1096;https://dadosabertos.camara.leg.br/api/v2/deputados/1096;TEODOMIRO;Theodomiro Alves Pereira;
1079;https://dadosabertos.camara.leg.br/api/v2/deputados/1079;TEODORETO SOUTO;Theodoreto Carlos de Faria Souto;
1098;https://dadosabertos.camara.leg.br/api/v2/deputados/1098;TEÓFILO OTONI;Theophilo Carlos Benedicto Ottoni;
878;https://dadosabertos.camara.leg.br/api/v2/deputados/878;VIRIATO DE MEDEIROS;João Ernesto Viriato de Medeiros;
833;https://dadosabertos.camara.leg.br/api/v2/deputados/833;VISCONDE DE PRADOS;Camilo Maria Ferreira Armond;
451;https://dadosabertos.camara.leg.br/api/v2/deputados/451;AGUIAR;João José Ferreira de Aguiar;
463;https://dadosabertos.camara.leg.br/api/v2/deputados/463;ALVES DOS SANTOS;José Alves dos Santos;
1064;https://dadosabertos.camara.leg.br/api/v2/deputados/1064;ALVES MACHADO;Bernardino Alves Machado;
1053;https://dadosabertos.camara.leg.br/api/v2/deputados/1053;ANTUNES;Euzebio José Antunes;
625;https://dadosabertos.camara.leg.br/api/v2/deputados/625;ARAUJO LIMA;Raymundo Ferreira de Araújo Lima;
564;https://dadosabertos.camara.leg.br/api/v2/deputados/564;AUGUSTO CHAVES;José Augusto Chaves;
1003;https://dadosabertos.camara.leg.br/api/v2/deputados/1003;AZEVEDO MONTEIRO;Francisco de Azevedo Monteiro;
1051;https://dadosabertos.camara.leg.br/api/v2/deputados/1051;BARÃO DE AQUIRAZ;Gonçalo Batista Vieira;
1001;https://dadosabertos.camara.leg.br/api/v2/deputados/1001;BARÃO DE MACEIÓ;Antonio Teixeira da Rocha;
1012;https://dadosabertos.camara.leg.br/api/v2/deputados/1012;BARÃO DE PENALVA;Antonio Augusto de Barros e Vasconcellos;
1048;https://dadosabertos.camara.leg.br/api/v2/deputados/1048;BARÃO DE SÃO DOMINGOS;Domingos Monteiro Peixoto;
919;https://dadosabertos.camara.leg.br/api/v2/deputados/919;BERNARDO DE MENDONÇA;Bernardo Antônio de Mendonça Castello Branco;
986;https://dadosabertos.camara.leg.br/api/v2/deputados/986;BITTENCOURT;José Bernardino da Cunha Bittencourt;
990;https://dadosabertos.camara.leg.br/api/v2/deputados/990;BORGES MONTEIRO;Isidoro Borges Monteiro;
640;https://dadosabertos.camara.leg.br/api/v2/deputados/640;BRETAS;Agostinho José Ferreira Bretas;
950;https://dadosabertos.camara.leg.br/api/v2/deputados/950;CAMILO FIGUEIREDO;Camilo da Cunha Figueiredo;
939;https://dadosabertos.camara.leg.br/api/v2/deputados/939;CARDOSO DE MENESES;João Cardoso de Menezes e Souza;
806;https://dadosabertos.camara.leg.br/api/v2/deputados/806;CARLOS DA LUZ;Francisco Carlos da Luz;
968;https://dadosabertos.camara.leg.br/api/v2/deputados/968;CORREIA;Manoel Francisco Correia;
1058;https://dadosabertos.camara.leg.br/api/v2/deputados/1058;CORREIA DE ARAÚJO;Joaquim Corrêa de Araújo;
797;https://dadosabertos.camara.leg.br/api/v2/deputados/797;CORREIA DE OLIVEIRA;João Alfredo Correia de Oliveira;
1042;https://dadosabertos.camara.leg.br/api/v2/deputados/1042;COTRIM;Thomaz Pedro de Bittencourt Cotrim;
972;https://dadosabertos.camara.leg.br/api/v2/deputados/972;CUNHA FIGUEIREDO JÚNIOR;José Bento da Cunha Figueiredo Júnior;
733;https://dadosabertos.camara.leg.br/api/v2/deputados/733;DIOGO VELHO;Diogo Velho Cavalcanti de Albuquerque;
568;https://dadosabertos.camara.leg.br/api/v2/deputados/568;DOMINGUES DA SILVA;Francisco Domingues da Silva;
1065;https://dadosabertos.camara.leg.br/api/v2/deputados/1065;ESTEVÃO REZENDE;Estevão Ribeiro de Souza Resende;
698;https://dadosabertos.camara.leg.br/api/v2/deputados/698;FERNANDES VIEIRA;Manoel Fernandes Vieira;
1056;https://dadosabertos.camara.leg.br/api/v2/deputados/1056;FERNANDO MAGALHÃES;Fernando Teixeira de Souza Magalhães;
810;https://dadosabertos.camara.leg.br/api/v2/deputados/810;FIEL DE CARVALHO;Fiel José de Carvalho e Oliveira;
927;https://dadosabertos.camara.leg.br/api/v2/deputados/927;FIGUEIREDO ROCHA;Antônio Ladisláu de Figueiredo Rocha;
1005;https://dadosabertos.camara.leg.br/api/v2/deputados/1005;FREITAS HENRIQUES;João Antonio de Araujo Freitas Henriques;
791;https://dadosabertos.camara.leg.br/api/v2/deputados/791;GAMA CERQUEIRA;Francisco Januário da Gama Cerqueira;
984;https://dadosabertos.camara.leg.br/api/v2/deputados/984;GOMES DA SILVA;Francisco Gomes da Silva Júnior;
1024;https://dadosabertos.camara.leg.br/api/v2/deputados/1024;GOMES DO AMARAL;Antonio Joaquim Gomes do Amaral;
1027;https://dadosabertos.camara.leg.br/api/v2/deputados/1027;GUSMÃO LOBO;Francisco Leopoldino de Gusmão Lobo;
1010;https://dadosabertos.camara.leg.br/api/v2/deputados/1010;HELEODORO JOSE DA SILVA;Heleodoro José da Silva;
944;https://dadosabertos.camara.leg.br/api/v2/deputados/944;HERÁCLITO GRAÇA;Heraclyto de Alencastro Pereira da Graça;
1028;https://dadosabertos.camara.leg.br/api/v2/deputados/1028;HOLANDA CAVALCANTI;Manoel Arthur de Hollanda Cavalcanti;
957;https://dadosabertos.camara.leg.br/api/v2/deputados/957;JERONIMO PENIDO;Jeronymo Maximo Nogueira Penido;
708;https://dadosabertos.camara.leg.br/api/v2/deputados/708;JOÃO MENDES;João Mendes de Almeida 1º;
958;https://dadosabertos.camara.leg.br/api/v2/deputados/958;JOAQUIM PEDRO;Joaquim Pedro de Mello;
813;https://dadosabertos.camara.leg.br/api/v2/deputados/813;JOSÉ ANGELO;José Ângelo Márcio da Silva;
959;https://dadosabertos.camara.leg.br/api/v2/deputados/959;JOSÉ CALMON;José Calmon Valle da Gama;
1277;https://dadosabertos.camara.leg.br/api/v2/deputados/1277;JOSÉ DE ALENCAR;José Martiniano de Alencar;
811;https://dadosabertos.camara.leg.br/api/v2/deputados/811;LEANDRO BEZERRA;Leandro Bezerra Monteiro;
1057;https://dadosabertos.camara.leg.br/api/v2/deputados/1057;LUCAS MATEUS;Lucas Matheus Monteiro de Castro;
940;https://dadosabertos.camara.leg.br/api/v2/deputados/940;MELO MATOS;Luiz José de Carvalho Mello e Mattos;
799;https://dadosabertos.camara.leg.br/api/v2/deputados/799;MELO REGO;Francisco Raphael de Mello Rego;
814;https://dadosabertos.camara.leg.br/api/v2/deputados/814;MOREIRA;Antonio José Moreira;
1054;https://dadosabertos.camara.leg.br/api/v2/deputados/1054;NOBRE;Carlos José de Souza Nobre;
1008;https://dadosabertos.camara.leg.br/api/v2/deputados/1008;PAULINO NOGUEIRA;Paulino Nogueira Borges da Fonseca;
1059;https://dadosabertos.camara.leg.br/api/v2/deputados/1059;PEDRO AFONSO;Pedro Affonso Ferreira;
961;https://dadosabertos.camara.leg.br/api/v2/deputados/961;PERDIGÃO MALHEIRO;Agostinho Marques Perdigão Malheiro 2º;
689;https://dadosabertos.camara.leg.br/api/v2/deputados/689;PEREIRA FRANCO;Luiz Antonio Pereira Franco;
654;https://dadosabertos.camara.leg.br/api/v2/deputados/654;PINTO DE CAMPOS;Joaquim Pinto de Campos;
1061;https://dadosabertos.camara.leg.br/api/v2/deputados/1061;PIRES FERREIRA;Fernando Pires Ferreira;
976;https://dadosabertos.camara.leg.br/api/v2/deputados/976;PORTELA;Joaquim Pires Machado Portella;
1049;https://dadosabertos.camara.leg.br/api/v2/deputados/1049;ROCHA;Francisco José da Rocha;
794;https://dadosabertos.camara.leg.br/api/v2/deputados/794;SIQUEIRA MENDES;Manoel José de Siqueira Mendes;
1050;https://dadosabertos.camara.leg.br/api/v2/deputados/1050;SOUZA FRANÇA;Manoel Ernesto de Souza França;
644;https://dadosabertos.camara.leg.br/api/v2/deputados/644;VERSIANI;Carlos José Versiani;
1029;https://dadosabertos.camara.leg.br/api/v2/deputados/1029;AGESILAU;Agesiláo Pereira da Silva;
420;https://dadosabertos.camara.leg.br/api/v2/deputados/420;ALCOFORADO;José Bernardo Galvão Alcoforado;
776;https://dadosabertos.camara.leg.br/api/v2/deputados/776;ÂNGELO DO AMARAL;Ângelo Thomaz do Amaral;
923;https://dadosabertos.camara.leg.br/api/v2/deputados/923;ARAÚJO GÓIS;Innocêncio Marques de Araújo Goes;
565;https://dadosabertos.camara.leg.br/api/v2/deputados/565;BAHIA;Manoel Joaquim Bahia;
1014;https://dadosabertos.camara.leg.br/api/v2/deputados/1014;BALBINO DA CUNHA;Balbino Candido da Cunha;
362;https://dadosabertos.camara.leg.br/api/v2/deputados/362;BANDEIRA DE MELO;João Capistrano Bandeira de Mello;
993;https://dadosabertos.camara.leg.br/api/v2/deputados/993;BARÃO DA LAGUNA;Jesuino Lamego Costa;
660;https://dadosabertos.camara.leg.br/api/v2/deputados/660;BARÃO DE MAUÁ;Irineu Evangelista de Souza;
1043;https://dadosabertos.camara.leg.br/api/v2/deputados/1043;BARÃO DE PIRATININGA;Antônio Joaquim da Rosa;
864;https://dadosabertos.camara.leg.br/api/v2/deputados/864;BARÃO DE SÃO JOÃO DO RIO CLARO;Amador Rodrigues de Lacerda Jordão;
661;https://dadosabertos.camara.leg.br/api/v2/deputados/661;BRUSQUE;Francisco Carlos de Araújo Brusque;
946;https://dadosabertos.camara.leg.br/api/v2/deputados/946;CAMILO BARRETO;Ernesto Camillo Barreto;
1007;https://dadosabertos.camara.leg.br/api/v2/deputados/1007;CAMINHA;Antonio Ferreira dos Santos Caminha;
1015;https://dadosabertos.camara.leg.br/api/v2/deputados/1015;CAMPOS CARVALHO;João Ribeiro de Campos Carvalho;
942;https://dadosabertos.camara.leg.br/api/v2/deputados/942;CAMPOS DE MEDEIROS;Joaquim José de Campos da Costa de Medeiros e Albuquerque;
951;https://dadosabertos.camara.leg.br/api/v2/deputados/951;CÂNDIDO MURTA;Cândido Freire de Figueiredo Murta;
910;https://dadosabertos.camara.leg.br/api/v2/deputados/910;CÂNDIDO TORRES;Cândido José Rodrigues Torres Filho;
1037;https://dadosabertos.camara.leg.br/api/v2/deputados/1037;CARDOSO JÚNIOR;Francisco José Cardoso Júnior;
1017;https://dadosabertos.camara.leg.br/api/v2/deputados/1017;CARNEIRO LEÃO;HONÓRIO HERMETO CARNEIRO LEÃO FILHO;
348;https://dadosabertos.camara.leg.br/api/v2/deputados/348;CASADO;Matheus Casado de Araújo Lima Arnaud;
750;https://dadosabertos.camara.leg.br/api/v2/deputados/750;CONDE DE PORTO ALEGRE;Manoel Marques de Souza;
583;https://dadosabertos.camara.leg.br/api/v2/deputados/583;CRUZ MACHADO;Antonio Candido da Cruz Machado;
1018;https://dadosabertos.camara.leg.br/api/v2/deputados/1018;CUNHA FERREIRA;Bernardino da Cunha Ferreira;
1004;https://dadosabertos.camara.leg.br/api/v2/deputados/1004;EUNÁPIO DEIRÓ;Pedro Eunapio da Silva Deiró;
1019;https://dadosabertos.camara.leg.br/api/v2/deputados/1019;EVANGELISTA DE ARAÚJO;Francisco Evangelista de Araújo;
964;https://dadosabertos.camara.leg.br/api/v2/deputados/964;FAUSTO AGUIAR;Fausto Augusto de Aguiar;
1013;https://dadosabertos.camara.leg.br/api/v2/deputados/1013;FERNANDO DE CARVALHO;Fernando Alves de Carvalho;
956;https://dadosabertos.camara.leg.br/api/v2/deputados/956;HORTA BARBOSA;Luiz Eugênio Horta Barbosa;
1021;https://dadosabertos.camara.leg.br/api/v2/deputados/1021;JOAQUIM BENTO;Joaquim Bento de Oliveira Júnior;
475;https://dadosabertos.camara.leg.br/api/v2/deputados/475;JUNQUEIRA;João José de Oliveira Junqueira;
929;https://dadosabertos.camara.leg.br/api/v2/deputados/929;LEAL DE MENEZES;Augusto Leal de Menezes;
439;https://dadosabertos.camara.leg.br/api/v2/deputados/439;LUIS CARLOS;Luiz Carlos da Fonseca;
973;https://dadosabertos.camara.leg.br/api/v2/deputados/973;MANUEL CLEMENTINO;Manoel Clementino Carneiro da Cunha;
1046;https://dadosabertos.camara.leg.br/api/v2/deputados/1046;MARTINHO DE FREITAS;Martinho de Freitas Vieira de Mello;
1030;https://dadosabertos.camara.leg.br/api/v2/deputados/1030;MIRANDA OSÓRIO;Manoel Pinheiro de Miranda Osorio;
1031;https://dadosabertos.camara.leg.br/api/v2/deputados/1031;MORAIS REGO;Thomaz de Moraes Rego;
974;https://dadosabertos.camara.leg.br/api/v2/deputados/974;MORAIS SILVA;Antônio Joaquim de Moraes e Silva;
1000;https://dadosabertos.camara.leg.br/api/v2/deputados/1000;OLÍMPIO GALVÃO;Olympio Euzebio Arroxellas Galvão;
1045;https://dadosabertos.camara.leg.br/api/v2/deputados/1045;OLIVEIRA BORGES;Francisco de Paula Oliveira Borges;
947;https://dadosabertos.camara.leg.br/api/v2/deputados/947;PARANHOS;José Maria da Silva Paranhos Júnior;
587;https://dadosabertos.camara.leg.br/api/v2/deputados/587;PAULA FONSECA;Antonio Gabriel de Paula Fonseca;
1022;https://dadosabertos.camara.leg.br/api/v2/deputados/1022;PEREIRA DOS SANTOS;José Pereira dos Santos;
1040;https://dadosabertos.camara.leg.br/api/v2/deputados/1040;PINHEIRO GUIMARÃES;Francisco Pinheiro Guimarães;
967;https://dadosabertos.camara.leg.br/api/v2/deputados/967;PINTO PESSOA;Francisco Pinto Pessoa;
1006;https://dadosabertos.camara.leg.br/api/v2/deputados/1006;REBELO;Henrique Jorge Rebello;
1023;https://dadosabertos.camara.leg.br/api/v2/deputados/1023;ROCHA LEÃO;Antonio da Rocha Fernandes Leão;
793;https://dadosabertos.camara.leg.br/api/v2/deputados/793;SALATIEL BRAGA;Salathiel de Andrade Braga;
618;https://dadosabertos.camara.leg.br/api/v2/deputados/618;SOBRAL PINTO;Manoel Sobral Pinto;
760;https://dadosabertos.camara.leg.br/api/v2/deputados/760;TEIXEIRA JÚNIOR;Jeronymo José Teixeira Júnior;
619;https://dadosabertos.camara.leg.br/api/v2/deputados/619;WILKENS DE MATOS;João Wilkens de Mattos;
1041;https://dadosabertos.camara.leg.br/api/v2/deputados/1041;XAVIER DE BRITO;Frederico Augusto Xavier de Brito;
922;https://dadosabertos.camara.leg.br/api/v2/deputados/922;AFONSO DE CARVALHO;Antônio Luiz Affonso de Carvalho;
533;https://dadosabertos.camara.leg.br/api/v2/deputados/533;ANTÃO;Joaquim Antão Fernandes Leão;
965;https://dadosabertos.camara.leg.br/api/v2/deputados/965;ASSIS ROCHA;Francisco de Assis Pereira Rocha;
1270;https://dadosabertos.camara.leg.br/api/v2/deputados/1270;AUGUSTO DE OLIVEIRA;Augusto Frederico de Oliveira;
981;https://dadosabertos.camara.leg.br/api/v2/deputados/981;AURELIANO DE CARVALHO;Aureliano Ferreira de Carvalho;
985;https://dadosabertos.camara.leg.br/api/v2/deputados/985;AZAMBUJA;Antônio Alves Guimarães Azambuja;
941;https://dadosabertos.camara.leg.br/api/v2/deputados/941;BARÃO DE ANAJATUBA;José Maria Barreto;
966;https://dadosabertos.camara.leg.br/api/v2/deputados/966;BARÃO DE MAMANGUAPE;Flavio Clementino da Silva Freire;
971;https://dadosabertos.camara.leg.br/api/v2/deputados/971;BARROS BARRETO;Francisco do Rego Barros Barreto;
949;https://dadosabertos.camara.leg.br/api/v2/deputados/949;BENJAMIM;Benjamim Rodrigues Pereira;
952;https://dadosabertos.camara.leg.br/api/v2/deputados/952;CÂNDIDO DA ROCHA;Antônio Cândido da Rocha;
576;https://dadosabertos.camara.leg.br/api/v2/deputados/576;CANDIDO MENDES;Candido Mendes de Almeida;
953;https://dadosabertos.camara.leg.br/api/v2/deputados/953;CANEDO;Antônio Augusto da Silva Canedo;
954;https://dadosabertos.camara.leg.br/api/v2/deputados/954;CAPANEMA;José Xavier da Silva Capanema;
598;https://dadosabertos.camara.leg.br/api/v2/deputados/598;CONDE DE BAEPENDI;Brás Carneiro Nogueira da Costa e Gama;
969;https://dadosabertos.camara.leg.br/api/v2/deputados/969;DIAS DA ROCHA;Joaquim Dias da Rocha;
926;https://dadosabertos.camara.leg.br/api/v2/deputados/926;DIONÍSIO MARTINS;Dionysio Gonçalves Martins;
931;https://dadosabertos.camara.leg.br/api/v2/deputados/931;DOMINGUES;Justino Domingues da Silva;
983;https://dadosabertos.camara.leg.br/api/v2/deputados/983;ENÉAS NOGUEIRA;Enéas José Nogueira;
594;https://dadosabertos.camara.leg.br/api/v2/deputados/594;EVANGELISTA LOBATO;João Evangelista de Negreiros Sayão Lobato;
331;https://dadosabertos.camara.leg.br/api/v2/deputados/331;FERNANDES BRAGA;Antonio Rodrigues Fernandes Braga;
685;https://dadosabertos.camara.leg.br/api/v2/deputados/685;FERNANDES DA CUNHA;Joaquim Jerônymo Fernandes da Cunha;
789;https://dadosabertos.camara.leg.br/api/v2/deputados/789;FERREIRA DA VEIGA;Evaristo Ferreira da Veiga;
788;https://dadosabertos.camara.leg.br/api/v2/deputados/788;FERREIRA LAGE;Mariano Procopio Ferreira Lage;
296;https://dadosabertos.camara.leg.br/api/v2/deputados/296;FIGUEIRA DE MELO;Jeronymo Martiniano Figueira de Mello;
608;https://dadosabertos.camara.leg.br/api/v2/deputados/608;FIGUEIREDO;José Bento da Cunha Figueiredo;
997;https://dadosabertos.camara.leg.br/api/v2/deputados/997;FLORIANO GODÓI;Joaquim Floriano de Godóy;
934;https://dadosabertos.camara.leg.br/api/v2/deputados/934;FONTES;Custodio Cardoso Fontes;
994;https://dadosabertos.camara.leg.br/api/v2/deputados/994;GALVÃO;Manoel do Nascimento da Fonseca Galvão;
928;https://dadosabertos.camara.leg.br/api/v2/deputados/928;GONÇALVES DA SILVA;José Gonçalves da Silva;
219413;https://dadosabertos.camara.leg.br/api/v2/deputados/219413;Guimarães;MANOEL PEREIRA GUIMARÃES;
664;https://dadosabertos.camara.leg.br/api/v2/deputados/664;JACINTHO DE MENDONÇA;João Jacintho de Mendonça;
626;https://dadosabertos.camara.leg.br/api/v2/deputados/626;JAGUARIBE;Domingos José Nogueira Jaguaribe;
577;https://dadosabertos.camara.leg.br/api/v2/deputados/577;JANSEN DO PAÇO;José Jansen do Paço;
987;https://dadosabertos.camara.leg.br/api/v2/deputados/987;JOAQUIM DE MENDONÇA;Joaquim Jacintho de Mendonça;
921;https://dadosabertos.camara.leg.br/api/v2/deputados/921;LEONEL DE ALENCAR;Leonel Martiniano Alencar;
438;https://dadosabertos.camara.leg.br/api/v2/deputados/438;LIMA E SILVA;José Joaquim de Lima e Silva Sobrinho;
920;https://dadosabertos.camara.leg.br/api/v2/deputados/920;MELO MORAIS;Alexandre José de Mello Morais;
960;https://dadosabertos.camara.leg.br/api/v2/deputados/960;MONTEIRO DE CASTRO;Domiciano Matheus Monteiro de Castro;
932;https://dadosabertos.camara.leg.br/api/v2/deputados/932;MOREIRA DA ROCHA;José Antônio Moreira da Rocha;
465;https://dadosabertos.camara.leg.br/api/v2/deputados/465;NEBIAS;Joaquim Octavio Nebias;
774;https://dadosabertos.camara.leg.br/api/v2/deputados/774;PAIS DE MENDONÇA;Jacintho Paes de Mendonça;
998;https://dadosabertos.camara.leg.br/api/v2/deputados/998;PAULA TOLEDO;Francisco de Paula Toledo;
687;https://dadosabertos.camara.leg.br/api/v2/deputados/687;PEDERNEIRAS;Innocêncio Velloso Pederneiras;
898;https://dadosabertos.camara.leg.br/api/v2/deputados/898;PINHEIRO;Antônio Francisco Pinheiro;
933;https://dadosabertos.camara.leg.br/api/v2/deputados/933;PINTO BRAGA;Domingos José Pinto Braga Júnior;
962;https://dadosabertos.camara.leg.br/api/v2/deputados/962;PINTO MOREIRA;João Pinto Moreira;
659;https://dadosabertos.camara.leg.br/api/v2/deputados/659;RAPOSO DA CÂMARA;Otaviano Cabral Raposo da Câmara;
643;https://dadosabertos.camara.leg.br/api/v2/deputados/643;RIBEIRO DA LUZ;Joaquim Delfino Ribeiro da Luz;
597;https://dadosabertos.camara.leg.br/api/v2/deputados/597;SAIÃO LOBATO;Francisco de Paula de Negreiros Sayão Lobato;
747;https://dadosabertos.camara.leg.br/api/v2/deputados/747;SALES;Antonio Francisco de Salles;
782;https://dadosabertos.camara.leg.br/api/v2/deputados/782;SILVA NUNES;Luiz Antonio da Silva Nunes;
4498;https://dadosabertos.camara.leg.br/api/v2/deputados/4498;SIMÕES LOPES;Ildefonso Simões Lopes;
978;https://dadosabertos.camara.leg.br/api/v2/deputados/978;SOUSA REIS;Joaquim de Souza Reis;
525;https://dadosabertos.camara.leg.br/api/v2/deputados/525;TAQUES;Benevenuto Augusto de Magalhães Taques;
457;https://dadosabertos.camara.leg.br/api/v2/deputados/457;UCHÔA CAVALCANTI;Álvaro Barbalho Uchôa Cavalcanti;
