id;data;siglaorgao;idevento;aprovacao;descricao
2603710-2;2026-02-24;CPOVOS;81058;true;Aprovado o Requerimento.
2603711-2;2026-02-24;CPOVOS;81058;true;Aprovado o Requerimento.
2531970-24;2026-02-24;CPOVOS;81058;true;Aprovado o Parecer.
2481855-22;2026-02-24;CPOVOS;81058;true;Aprovado o Parecer.
2579832-143;2026-02-24;PLEN;81075;true;Aprovado o Requerimento.
2579832-147;2026-02-24;PLEN;81075;true;Aprovado o Destaque nº 38. Os dispositivos constantes nesste Destaque serão convertidos em Projeto de Lei Autônomo e não integram o Substitutivo do Senado Federal a ser deliberado.
2579832-149;2026-02-24;PLEN;81075;true;Aprovada a parte do Substitutivo do Senado Federal ao Projeto de Lei nº 5.582, de 2025, com parecer pela aprovação.
2579832-151;2026-02-24;PLEN;81075;false;Rejeitada a parte do Substitutivo do Senado Federal ao Projeto de Lei nº 5.582, de 2025, com parecer pela rejeição.
2579832-153;2026-02-24;PLEN;81075;true;Aprovada a Emenda de Redação.
2600838-42;2026-02-24;PLEN;81075;true;Aprovado o Substitutivo ao Projeto de Lei nº 278, de 2026, adotado pelo relator da Comissão de Meio Ambiente e Desenvolvimento Sustentável, ressalvado o destaque.
2600838-46;2026-02-24;PLEN;81075;false;"Rejeitada a Emenda de Plenário nº 68. Sim: 105; Não: 232; Total: 337."
2600838-48;2026-02-24;PLEN;81075;true;Aprovada a Redação Final assinada pelo relator, Dep. Aguinaldo Ribeiro (PP/PB).
2603587-2;2026-02-24;CASP;81021;true;Aprovado o Requerimento.
2603628-2;2026-02-24;CASP;81021;true;Aprovado o Requerimento, com alteração para incluir o Ministério Público do Trabalho, a pedido da Deputada Professora Luciene Cavalcante.
2603590-2;2026-02-24;CASP;81021;true;Aprovado o Requerimento.
2603626-2;2026-02-24;CASP;81021;true;Aprovado o Requerimento.
2603627-2;2026-02-24;CASP;81021;true;Aprovado o Requerimento.
2088105-44;2026-02-24;CASP;81021;true;Aprovado o Parecer.
2603737-2;2026-02-24;CASP;81021;true;Aprovado o Requerimento.
2603738-2;2026-02-24;CASP;81021;true;Aprovado o Requerimento.
2603588-3;2026-02-24;CASP;81021;true;Aprovado o Requerimento, com alteração para incluir o senhor Rudi Cassel, advogado especialista em Direito Constitucional, a pedido da Deputada Alice Portugal.
2226261-58;2026-02-24;CASP;81021;true;Aprovado o Parecer.
2239003-53;2026-02-24;CASP;81021;true;Aprovado o Parecer.
2601555-2;2026-02-24;PL308020;81055;true;Aprovado o Requerimento.
2603756-2;2026-02-24;PL308020;81055;true;Aprovado o Requerimento, com a inclusão dos seguintes munícipios, a pedido da Deputada Maria Rosas: Oswaldo Cruz, Olímpio e Cândido Mota
2603759-2;2026-02-24;PL308020;81055;true;Aprovado o Requerimento.
2603760-2;2026-02-24;PL308020;81055;true;Aprovado o Requerimento.
2604167-8;2026-02-24;CEXRSFEM;;true;Aprovado o Relatório.
2603889-2;2026-02-24;CSPCCO;80843;true;Aprovado o Requerimento.
2601751-2;2026-02-24;CSPCCO;80843;true;"Aprovado o Requerimento, com a inclusão dos convidados: Ronimar Vargas Jobim, Coordenador-Geral de Fronteiras e Amazônia - MJSP; Wagner Ferreira da Silva, Secretário-Executivo da Secretaria de Segurança Pública - SEJUSP/MS; Salésio Nuhs, Presidente da Associação Nacional da Indústria de Armas e Munições - ANIAM."
2601878-2;2026-02-24;CSPCCO;80843;true;Aprovado o Requerimento.
2602156-2;2026-02-24;CSPCCO;80843;true;Aprovado o Requerimento.
2602207-2;2026-02-24;CSPCCO;80843;true;Aprovado o Requerimento.
2602565-3;2026-02-24;CSPCCO;80843;true;Aprovado o Requerimento.
2602626-2;2026-02-24;CSPCCO;80843;true;Aprovado o Requerimento.
2603078-2;2026-02-24;CSPCCO;80843;true;Aprovado o Requerimento.
2603094-2;2026-02-24;CSPCCO;80843;true;Aprovado o Requerimento.
2603124-2;2026-02-24;CSPCCO;80843;true;Aprovado o Requerimento.
2603169-2;2026-02-24;CSPCCO;80843;true;Aprovado o Requerimento, com voto contrário do Deputado Pastor Henrique Vieira.
2603170-2;2026-02-24;CSPCCO;80843;true;Aprovado o Requerimento, com voto contrário do Deputado Pastor Henrique Vieira.
2603176-2;2026-02-24;CSPCCO;80843;true;Aprovado o Requerimento.
2603178-2;2026-02-24;CSPCCO;80843;true;Aprovado o Requerimento.
2603180-2;2026-02-24;CSPCCO;80843;true;Aprovado o Requerimento.
2603392-2;2026-02-24;CSPCCO;80843;true;Aprovado o Requerimento, com voto contrário do Deputado Pastor Henrique Vieira.
2603498-2;2026-02-24;CSPCCO;80843;true;Aprovado o Requerimento.
2603739-2;2026-02-24;CSPCCO;80843;true;Aprovado o Requerimento.
2603740-2;2026-02-24;CSPCCO;80843;true;Aprovado o Requerimento.
2603744-2;2026-02-24;CSPCCO;80843;true;Aprovado o Requerimento.
2603745-2;2026-02-24;CSPCCO;80843;true;Aprovado o Requerimento.
2603750-2;2026-02-24;CSPCCO;80843;true;Aprovado o Requerimento.
2603752-2;2026-02-24;CSPCCO;80843;true;Aprovado o Requerimento.
2603753-2;2026-02-24;CSPCCO;80843;true;Aprovado o Requerimento.
2603766-2;2026-02-24;CSPCCO;80843;true;Aprovado o Requerimento.
2603775-2;2026-02-24;CSPCCO;80843;true;Aprovado o Requerimento.
2603777-2;2026-02-24;CSPCCO;80843;true;Aprovado o Requerimento.
2603787-2;2026-02-24;CSPCCO;80843;true;Aprovado o Requerimento.
2528559-37;2026-02-24;CSPCCO;80843;true;Aprovado o Parecer.
2565231-24;2026-02-24;CSPCCO;80843;true;Aprovado o Parecer.
2531455-25;2026-02-24;CSPCCO;80843;true;Aprovado o Parecer.
2570829-24;2026-02-24;CSPCCO;80843;true;Aprovado o Parecer.
2128821-176;2026-02-24;CCJC;81045;true;Aprovada a Redação Final.
2197437-86;2026-02-24;CCJC;81045;true;Aprovada a Redação Final.
2414735-35;2026-02-24;CCJC;81045;true;Aprovada a Redação Final.
2351677-75;2026-02-24;CCJC;81045;true;Aprovada a Redação Final.
2375003-51;2026-02-24;CCJC;81045;true;Aprovada a Redação Final.
2418991-80;2026-02-24;CCJC;81045;true;Aprovada a Redação Final.
2532248-32;2026-02-24;CCJC;81045;true;Aprovada a Redação Final.
2532276-32;2026-02-24;CCJC;81045;true;Aprovada a Redação Final.
2560569-32;2026-02-24;CCJC;81045;true;Aprovada a Redação Final.
281460-144;2026-02-24;CCJC;81045;true;Aprovada a Redação Final.
2259808-156;2026-02-24;CCJC;81045;true;Aprovada a Redação Final.
2518465-20;2026-02-24;CCJC;81045;true;Aprovado o Parecer.
2518489-18;2026-02-24;CCJC;81045;true;Aprovado o Parecer.
2532220-17;2026-02-24;CCJC;81045;true;Aprovado o Parecer.
2532228-18;2026-02-24;CCJC;81045;true;Aprovado o Parecer.
2532254-17;2026-02-24;CCJC;81045;true;Aprovado o Parecer.
2532283-17;2026-02-24;CCJC;81045;true;Aprovado o Parecer.
2532285-17;2026-02-24;CCJC;81045;true;Aprovado o Parecer.
2535333-18;2026-02-24;CCJC;81045;true;Aprovado o Parecer.
2535334-20;2026-02-24;CCJC;81045;true;Aprovado o Parecer.
2547286-22;2026-02-24;CCJC;81045;true;Aprovado o Parecer.
2547287-22;2026-02-24;CCJC;81045;true;Aprovado o Parecer.
2547303-22;2026-02-24;CCJC;81045;true;Aprovado o Parecer.
2547310-22;2026-02-24;CCJC;81045;true;Aprovado o Parecer.
2550987-17;2026-02-24;CCJC;81045;true;Aprovado o Parecer.
2565009-17;2026-02-24;CCJC;81045;true;Aprovado o Parecer.
2541924-20;2026-02-24;CCJC;81045;true;Aprovado o Parecer.
2495111-49;2026-02-24;CCJC;81045;true;Aprovado o Parecer.
2334926-27;2026-02-24;CCJC;81045;false;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 18 votos ""Sim"", 19 votos ""Não"". Quórum de votação: 37 votos."
533105-109;2026-02-24;CCJC;81045;false;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 12 votos ""Sim"", 24 votos ""Não"". Quórum de votação: 36 votos."
2356977-37;2026-02-24;CCJC;81045;true;Aprovado o Parecer.
2117806-79;2026-02-24;CCJC;81045;true;Aprovado o Parecer.
2453624-27;2026-02-25;CME;81035;true;Aprovado o Parecer Vencedor, do Dep. Arnaldo Jardim (CIDADANIA-SP), pela rejeição.
2602729-2;2026-02-25;CREDN;81062;true;Aprovado o Requerimento.
2603697-2;2026-02-25;CREDN;81062;true;Aprovado o Requerimento.
2603698-2;2026-02-25;CREDN;81062;true;Aprovado o Requerimento.
2603917-2;2026-02-25;CREDN;81062;true;Subscrito pelos deputados Evair Vieira de Melo (PP/ES), Marcel van Hattem (NOVO/RS) e Ricardo Salles (NOVO/SP). Aprovado o Requerimento.
2603599-2;2026-02-25;CREDN;81062;true;Aprovado o Requerimento.
2485907-31;2026-02-25;CREDN;81062;true;Aprovado o Parecer, com o voto contrário do deputado Arlindo Chinaglia.
2373729-49;2026-02-25;CREDN;81062;true;Aprovado o Parecer, com os votos contrários dos deputados Arlindo Chinaglia e Sâmia Bomfim.
2600837-2;2026-02-25;CSAUDE;80956;true;Aprovado o Requerimento.
2601071-2;2026-02-25;CSAUDE;80956;true;Aprovado o Requerimento.
2601073-2;2026-02-25;CSAUDE;80956;true;Aprovado o Requerimento.
2601233-3;2026-02-25;CSAUDE;80956;true;Aprovado o Requerimento.
2601394-2;2026-02-25;CSAUDE;80956;true;Aprovado o Requerimento.
2601545-3;2026-02-25;CSAUDE;80956;true;Aprovado o Requerimento.
2601546-2;2026-02-25;CSAUDE;80956;true;Aprovado o Requerimento.
2601842-2;2026-02-25;CSAUDE;80956;true;Aprovado o Requerimento.
2601943-2;2026-02-25;CSAUDE;80956;true;Aprovado o Requerimento.
2602349-2;2026-02-25;CSAUDE;80956;true;Aprovado o Requerimento.
2602899-2;2026-02-25;CSAUDE;80956;true;Aprovado o Requerimento.
2602901-2;2026-02-25;CSAUDE;80956;true;Aprovado o Requerimento.
2603199-2;2026-02-25;CSAUDE;80956;true;Aprovado o Requerimento.
2603224-2;2026-02-25;CSAUDE;80956;true;Aprovado o Requerimento.
2603257-2;2026-02-25;CSAUDE;80956;true;Aprovado o Requerimento.
2603316-2;2026-02-25;CSAUDE;80956;true;Aprovado o Requerimento.
2603514-2;2026-02-25;CSAUDE;80956;true;Aprovado o Requerimento.
2603642-2;2026-02-25;CSAUDE;80956;true;Aprovado o Requerimento.
2603645-2;2026-02-25;CSAUDE;80956;true;Aprovado o Requerimento.
2603730-2;2026-02-25;CSAUDE;80956;true;Aprovado o Requerimento.
2603731-2;2026-02-25;CSAUDE;80956;true;Aprovado o Requerimento.
2603790-2;2026-02-25;CSAUDE;80956;true;Aprovado o Requerimento.
2603810-2;2026-02-25;CSAUDE;80956;true;Aprovado o Requerimento.
2603897-2;2026-02-25;CSAUDE;80956;true;Aprovado o Requerimento.
2603918-3;2026-02-25;CSAUDE;80956;true;Aprovado o Requerimento.
2603939-2;2026-02-25;CSAUDE;80956;true;Aprovado o Requerimento.
2603940-2;2026-02-25;CSAUDE;80956;true;Aprovado o Requerimento.
2603941-2;2026-02-25;CSAUDE;80956;true;Aprovado o Requerimento.
582806-96;2026-02-25;CSAUDE;;true;Aprovado o requerimento nº 33/2026,da Sra. Adriana Ventura que requer a realização de audiência pública para debater o Substitutivo ao Projeto de Lei nº 5.875, de 2013, e apensados, apresentado por esta Relatora.
2565430-23;2026-02-25;CSAUDE;80956;true;Aprovado o Parecer.
2476596-38;2026-02-25;CSAUDE;80956;true;Aprovado o Parecer.
1598853-36;2026-02-25;CSAUDE;80956;true;Aprovado o Parecer.
2502949-24;2026-02-25;CSAUDE;80956;true;Aprovado o Parecer.
2553753-25;2026-02-25;CSAUDE;80956;true;Aprovado o Parecer.
2495647-26;2026-02-25;CSAUDE;80956;true;Aprovado o Parecer.
2469396-23;2026-02-25;CSAUDE;80956;true;Aprovado o Parecer.
2603809-4;2026-02-25;CSAUDE;80956;true;Aprovado o Requerimento, com alteração. Aprovada a inclusão de representante da fundação Bahiafarma, apresentada pelo Deputado Jorge Solla.
2603942-4;2026-02-25;CSAUDE;80956;true;Aprovado o Requerimento com alteração. Aprovada a inclusão de representante do Centro Brasileiro de Estudos de Saúde e de representante do movimento Estratégia Latino Americana de Inteligência Artificial, apresentada pela Deputada Ana Paula Lima.
2601404-2;2026-02-25;CINDRE;81030;true;Aprovado o Requerimento.
2603794-2;2026-02-25;CINDRE;81030;true;Aprovado o Requerimento.
2455017-26;2026-02-25;CINDRE;81030;true;Aprovado o Parecer.
2487944-36;2026-02-25;CCJC;81057;true;Aprovado o Parecer.
2603629-4;2026-02-25;CME;81035;true;Aprovado o Requerimento, com o aditamento requerido.
2345653-67;2026-02-25;CCJC;81057;true;Aprovado o Parecer.
2397600-53;2026-02-25;CME;81035;true;Aprovado o Parecer.
2453624-25;2026-02-25;CME;81035;false;Rejeitado o Parecer.
2601405-4;2026-02-25;CDE;81026;true;Aprovado o Requerimento, subscrito pela Deputada Any Ortiz.
2601574-2;2026-02-25;CDE;81026;true;Aprovado o Requerimento.
2601602-2;2026-02-25;CDE;81026;true;Aprovado o Requerimento.
2498116-32;2026-02-25;CME;81035;true;Aprovado o Parecer.
2603448-2;2026-02-25;CDE;81026;true;Aprovado o Requerimento.
2603452-2;2026-02-25;CDE;81026;true;Aprovado o Requerimento.
2603778-3;2026-02-25;CDE;81026;true;Aprovado o Requerimento.
2603851-2;2026-02-25;CDE;81026;true;Aprovado o Requerimento.
2589020-21;2026-02-25;CDE;81026;true;Aprovado o Parecer.
2432400-34;2026-02-25;CDE;81026;true;Aprovado o Parecer.
2603271-2;2026-02-25;CTRAB;81019;true;Aprovado o Requerimento, com alteração. O Deputado Túlio Gadelha subscreveu o requerimento.
2603732-2;2026-02-25;CTRAB;81019;true;Aprovado o Requerimento. A Deputada Erika Kokay subscreveu o requerimento.
2603880-2;2026-02-25;CTRAB;81019;true;Aprovado o Requerimento, com alteração. O Deputado Túlio Gadelha subscreveu o requerimento.
2603881-2;2026-02-25;CTRAB;81019;true;Aprovado o Requerimento, com alteração. O Deputado Túlio Gadelha subscreveu o requerimento.
2517647-33;2026-02-25;CTRAB;81019;true;Aprovado o Parecer.
2561408-21;2026-02-25;CTRAB;81019;true;Aprovado o Parecer.
2600870-4;2026-02-25;CCTI;81068;true;Aprovado o Requerimento.
2600888-5;2026-02-25;CCTI;81068;true;Aprovado o Requerimento.
2600969-5;2026-02-25;CCTI;81068;true;Aprovado o Requerimento.
2600871-2;2026-02-25;CVT;81059;true;Aprovado o Requerimento.
2600873-2;2026-02-25;CVT;81059;true;Aprovado o Requerimento.
2601045-2;2026-02-25;CVT;81059;true;Aprovado o Requerimento.
2601047-2;2026-02-25;CVT;81059;true;Aprovado o Requerimento.
2601050-2;2026-02-25;CVT;81059;true;Aprovado o Requerimento.
2601051-2;2026-02-25;CVT;81059;true;Aprovado o Requerimento.
2601055-2;2026-02-25;CVT;81059;true;Aprovado o Requerimento.
2603469-2;2026-02-25;CVT;81059;true;Aprovado o Requerimento.
2603470-2;2026-02-25;CVT;81059;true;Aprovado o Requerimento.
2603471-2;2026-02-25;CVT;81059;true;Aprovado o Requerimento.
2604317-2;2026-02-25;CVT;81059;true;Aprovado o Requerimento.
2602129-2;2026-02-25;CVT;81059;true;Aprovado o Requerimento, com alteração para incluir a Federação das Indústrias do Estado do Rio de Janeiro (Firjan). Subscrito pelo deputado Hugo Leal.
2603808-2;2026-02-25;CVT;81059;true;Aprovado o Requerimento, com alteração para incluir a FENOP. Subscrito pelo deputado Diego Andrade.
2603920-2;2026-02-25;CVT;81059;true;Aprovado o Requerimento. Subscrito pelo deputado Bebeto.
2603921-2;2026-02-25;CVT;81059;true;Aprovado o Requerimento, com alteração para incluir a Associação Brasileira das Locadoras de Automóveis (ABLA) e a Associação Brasileira das Empresas de Pagamento Automático para Mobilidade (ABEPAM).
2603576-2;2026-02-25;CVT;81059;true;Aprovado o Requerimento. Subscrito pelo deputado Leônidas Cristino.
2385835-30;2026-02-25;CVT;81059;true;Aprovado o Parecer.
2348338-35;2026-02-25;CVT;81059;true;Aprovado o Parecer.
2450509-24;2026-02-25;CVT;81059;true;Aprovado o Parecer.
1548586-145;2026-02-25;CVT;81059;true;Aprovado o Parecer.
2601193-2;2026-02-25;CESPO;81005;true;Aprovado o Requerimento.
2601194-2;2026-02-25;CESPO;81005;true;Aprovado o Requerimento.
2601978-3;2026-02-25;CESPO;81005;true;Aprovado o Requerimento.
2602839-2;2026-02-25;CESPO;81005;true;Aprovado o Requerimento.
2602840-3;2026-02-25;CESPO;81005;true;Aprovado o Requerimento.
2603293-3;2026-02-25;CESPO;81005;true;Aprovado o Requerimento.
2603751-2;2026-02-25;CESPO;81005;true;Aprovado o Requerimento.
2482955-31;2026-02-25;CESPO;81005;true;Aprovado o Parecer.
2567414-23;2026-02-25;CESPO;81005;true;Aprovado o Parecer.
2603736-3;2026-02-25;CIDOSO;80765;true;Aprovado o Requerimento.
2604002-3;2026-02-25;CIDOSO;80765;true;Aprovado o Requerimento.
2604010-3;2026-02-25;CIDOSO;80765;true;Aprovado o Requerimento.
2603854-3;2026-02-25;CIDOSO;80765;true;Aprovado, com alteração para incluir no tema o Acidente Vascular Cerebral (AVC), a pedido do autor do requerimento.
2573245-25;2026-02-25;CIDOSO;80765;true;Aprovado o Parecer.
2577183-21;2026-02-25;CIDOSO;80765;true;Aprovado o Parecer.
2602870-2;2026-02-25;CCULT;81013;true;Aprovado o Requerimento.
2602873-2;2026-02-25;CCULT;81013;true;Aprovado o Requerimento.
2602927-2;2026-02-25;CCULT;81013;true;Aprovado o Requerimento.
2602928-2;2026-02-25;CCULT;81013;true;Aprovado o Requerimento.
2603902-2;2026-02-25;CCULT;81013;true;Aprovado o Requerimento.
2603979-2;2026-02-25;CCULT;81013;true;Aprovado o Requerimento.
2603980-2;2026-02-25;CCULT;81013;true;Aprovado o Requerimento.
2603994-2;2026-02-25;CCULT;81013;true;Aprovado o Requerimento.
2415997-30;2026-02-25;CTUR;81064;true;Aprovado o Parecer.
2604021-4;2026-02-25;CTUR;81064;true;Aprovado o Requerimento.
2528388-23;2026-02-25;CCULT;81013;true;Aprovado o Parecer.
2434420-24;2026-02-25;CCULT;81013;true;Aprovado o Parecer.
2566520-23;2026-02-25;CCULT;81013;true;Aprovado o Parecer.
2526876-22;2026-02-25;CCULT;81013;true;Aprovado o Parecer.
2558657-23;2026-02-25;CCULT;81013;true;Aprovado o Parecer.
2604013-18;2026-02-25;PLEN;81084;true;Aprovado o Projeto de Decreto Legislativo nº 41, de 2026.
2604013-20;2026-02-25;PLEN;81084;true;Aprovada a Redação Final, assinada pelo relator, Dep. Marcos Pereira (REPUBLIC-SP).
2586210-9;2026-02-25;PLEN;81084;true;Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).
2585361-17;2026-02-25;CCP;;true;Realizar o encaminhamento do PL-5878/2025 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2585361-18;2026-02-25;PLEN;;true;Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 4937/2025.
2604384-7;2026-02-25;PLEN;81084;true;Aprovado o Requerimento de Urgência (Art. 155 do RICD).
2604172-14;2026-02-25;CCP;;true;Realizar o encaminhamento da MSC-126/2026 à CAPADR (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2604172-15;2026-02-25;CCP;;true;Realizar o encaminhamento da MSC-126/2026 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2604172-16;2026-02-25;CCP;;true;Realizar o encaminhamento da MSC-126/2026 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2604172-17;2026-02-25;CCP;;true;Realizar o encaminhamento da MSC-126/2026 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2604172-18;2026-02-25;CCP;;true;Realizar o encaminhamento da MSC-126/2026 à CME (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2604172-19;2026-02-25;CCP;;true;Realizar o encaminhamento da MSC-126/2026 à CREDN (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2602913-8;2026-02-25;PLEN;81084;true;Aprovado o Requerimento de Urgência (Art. 155 do RICD).
2603342-17;2026-02-25;CCP;;true;Realizar o encaminhamento da MSC-112/2026 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2603342-18;2026-02-25;CCP;;true;Realizar o encaminhamento da MSC-112/2026 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2603342-19;2026-02-25;CCP;;true;Realizar o encaminhamento da MSC-112/2026 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2603342-20;2026-02-25;CCP;;true;Realizar o encaminhamento da MSC-112/2026 à CMADS (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2603342-21;2026-02-25;PLEN;;true;Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 1090/2026.
2604383-7;2026-02-25;PLEN;81084;true;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 308; Não: 120; Total: 428."
2603342-23;2026-02-25;CCP;;true;Realizar o encaminhamento da MSC-112/2026 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2603342-24;2026-02-25;CCP;;true;Realizar o encaminhamento da MSC-112/2026 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2603342-25;2026-02-25;CCP;;true;Realizar o encaminhamento da MSC-112/2026 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2603342-26;2026-02-25;CCP;;true;Realizar o encaminhamento da MSC-112/2026 à CMADS (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2604157-7;2026-02-25;PLEN;81084;true;Aprovado o Requerimento de Urgência (Art. 155 do RICD).
2604172-26;2026-02-25;PLEN;81084;true;Aprovado o Projeto de Decreto Legislativo nº 51, de 2026, adotado pelo relator da Comissão de Relações Exteriores e de Defesa Nacional.
2604172-28;2026-02-25;PLEN;81084;true;Aprovada a Redação Final assinada pelo relator, Dep. Jonas Donizette (PSB/SP).
2603342-31;2026-02-25;PLEN;81084;false;Rejeitado o Requerimento.
2603342-34;2026-02-25;PLEN;81084;false;Rejeitado o Requerimento.
2603342-39;2026-02-25;PLEN;81084;false;Rejeitado o Requerimento.
2603342-42;2026-02-25;PLEN;81084;true;"Aprovado o Projeto de Decreto Legislativo nº 50, de 2026, adotado pelo relator da Comissão de Relações Exteriores e de Defesa Nacional. Sim: 307; Não: 136; Abstenção: 1; Total: 444."
2603342-44;2026-02-25;PLEN;81084;true;Aprovada a Redação Final assinada pelo relator, Dep. Nilto Tatto (PT/SP).
2604489-3;2026-02-25;CPASF;81037;true;Aprovado o Requerimento.
2603154-3;2026-02-25;CPASF;81037;false;Rejeitado o Requerimento de Retirada de Pauta.
2471418-23;2026-02-25;CCOM;81040;true;Aprovado o Parecer.
2486042-23;2026-02-25;CCOM;81040;true;Aprovado o Parecer.
2486044-23;2026-02-25;CCOM;81040;true;Aprovado o Parecer.
2486061-23;2026-02-25;CCOM;81040;true;Aprovado o Parecer.
2486067-23;2026-02-25;CCOM;81040;true;Aprovado o Parecer.
2486069-23;2026-02-25;CCOM;81040;true;Aprovado o Parecer.
2487928-23;2026-02-25;CCOM;81040;true;Aprovado o Parecer.
2487942-23;2026-02-25;CCOM;81040;true;Aprovado o Parecer.
2495097-23;2026-02-25;CCOM;81040;true;Aprovado o Parecer.
2498570-23;2026-02-25;CCOM;81040;true;Aprovado o Parecer.
2498599-23;2026-02-25;CCOM;81040;true;Aprovado o Parecer.
2498605-23;2026-02-25;CCOM;81040;true;Aprovado o Parecer.
2498657-23;2026-02-25;CCOM;81040;true;Aprovado o Parecer.
2591987-22;2026-02-25;CCOM;81040;true;Aprovado o Parecer.
2603154-11;2026-02-25;CPASF;81037;true;Aprovado o Requerimento, em votação em bloco com os Requerimentos 5/2026 e 6/2026, com os votos contrários das Deputadas Ana Paula Lima e Lenir de Assis.
2603562-2;2026-02-25;CPASF;81037;true;Aprovado o Requerimento, em votação em bloco com Requerimentos 4/2026 e 6/2026, com os votos contrários das Deputadas Ana Paula Lima e Lenir de Assis.
2603765-2;2026-02-25;CPASF;81037;true;Aprovado o Requerimento.
2603712-2;2026-02-25;CPASF;81037;true;Aprovado o Requerimento em votação em bloco com os Requerimento 4/2026 e 5/2026, com os votos contrários das Deputadas Ana Paula Lima e Lenir de Assis.
2603981-2;2026-02-25;CPASF;81037;true;Aprovado o Requerimento.
2482618-42;2026-02-25;CPASF;81037;true;Aprovado o Parecer.
2388126-29;2026-02-25;CDHMIR;81004;true;Aprovado o Parecer.
2459246-37;2026-02-25;CDHMIR;81004;true;Aprovado o Parecer.
2487399-38;2026-02-25;CDHMIR;81004;true;Aprovado o Parecer.
2601929-2;2026-02-25;CDHMIR;81076;true;Aprovado o Requerimento.
2601931-2;2026-02-25;CDHMIR;81076;true;Aprovado o Requerimento.
2601933-2;2026-02-25;CDHMIR;81076;true;Aprovado o Requerimento.
2603945-2;2026-02-25;CDHMIR;81076;true;Aprovado o Requerimento.
2603995-2;2026-02-25;CDHMIR;81076;true;Aprovado o Requerimento.
2408001-7;2026-02-26;PLEN;81115;true;Aprovado o Requerimento de Urgência (Art. 155 do RICD).
2382675-60;2026-02-26;CCP;;true;Realizar o encaminhamento do PL-4133/2023 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2382675-61;2026-02-26;CCP;;true;Realizar o encaminhamento do PL-4133/2023 à CDE (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2382675-62;2026-02-26;PLEN;;true;Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 4131/2023.
2469282-8;2026-02-26;PLEN;81115;true;Aprovado o Requerimento de Urgência (Art. 155 do RICD).
2412181-46;2026-02-26;CCP;;true;Realizar o encaminhamento do PL-5967/2023 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2412181-47;2026-02-26;CCP;;true;Realizar o encaminhamento do PL-5967/2023 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2481383-7;2026-02-26;PLEN;81115;true;Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).
2442773-22;2026-02-26;CCP;;true;Realizar o encaminhamento do PL-2525/2024 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2442773-23;2026-02-26;CCP;;true;Realizar o encaminhamento do PL-2525/2024 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2442773-24;2026-02-26;CCP;;true;Realizar o encaminhamento do PL-2525/2024 à CSPCCO (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2442773-25;2026-02-26;PLEN;;true;Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 4996/2024.
