"id";"uri";"siglaTipo";"numero";"ano";"codTipo";"descricaoTipo";"ementa";"ementaDetalhada";"keywords";"dataApresentacao";"uriOrgaoNumerador";"uriPropAnterior";"uriPropPrincipal";"uriPropPosterior";"urlInteiroTeor";"urnFinal";"ultimoStatus_dataHora";"ultimoStatus_sequencia";"ultimoStatus_uriRelator";"ultimoStatus_idOrgao";"ultimoStatus_siglaOrgao";"ultimoStatus_uriOrgao";"ultimoStatus_regime";"ultimoStatus_descricaoTramitacao";"ultimoStatus_idTipoTramitacao";"ultimoStatus_descricaoSituacao";"ultimoStatus_idSituacao";"ultimoStatus_despacho";"ultimoStatus_apreciacao";"ultimoStatus_url"
"2492305";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2492305";"DOC";"413";"2025";"1024";"Indicação ou Desligamento de Membros de Comissão";"";"";"";"2025-04-01T18:59:02";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100648";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877287";"";"2025-04-01T18:59:02";"1";"";"100648";"COMPI(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100648";"";"Apresentação de Proposição";"100";"Arquivada";"923";"Apresentação do DOC n. 413/2025 (Indicação ou Desligamento de Membros de Comissão), pelo Deputado Isnaldo Bulhões Jr. (MDB/AL), que ""[EMENTA!]"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877287"
"2492306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2492306";"DOC";"414";"2025";"1024";"Indicação ou Desligamento de Membros de Comissão";"";"";"";"2025-04-01T19:02:40";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100648";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877288";"";"2025-04-01T19:02:40";"1";"";"100648";"COMPI(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100648";"";"Apresentação de Proposição";"100";"Arquivada";"923";"Apresentação do DOC n. 414/2025 (Indicação ou Desligamento de Membros de Comissão), pela Deputada Talíria Petrone (PSOL/RJ -Fdr PSOL-REDE), que ""[EMENTA!]"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877288"
"2492308";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2492308";"REQ";"1253";"2025";"356";"Requerimento de Convocação de Ministro de Estado no Plenário (art. 50, CF)";"Solicita que seja convocada a Excelentíssima Senhora Simone Nassar Tebet, Ministra de Estado do Planejamento e Orçamento para prestar acerca de possíveis irregularidades no número de beneficiários do Programa Pé-de-Meia, que ultrapassa o total de alunos matriculados na rede pública de ensino médio em diversos municípios brasileiros.";"";"";"2025-04-01T18:44:42";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877303";"";"2025-04-01T18:44:42";"1";"";"100061";"NAJUR(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100061";"";"Apresentação de Proposição";"100";"Aguardando Autorização do Despacho";"1200";"Apresentação do REQ n. 1253/2025 (Requerimento de Convocação de Ministro de Estado no Plenário (art. 50, CF)), pelo Deputado Evair Vieira de Melo (PP/ES), que ""Solicita que seja convocada a Excelentíssima Senhora Simone Nassar Tebet, Ministra de Estado do Planejamento e Orçamento para prestar acerca de possíveis irregularidades no número de beneficiários do Programa Pé-de-Meia, que ultrapassa o total de alunos matriculados na rede pública de ensino médio em diversos municípios brasileiros"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877303"
"2492309";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2492309";"PL";"1394";"2025";"139";"Projeto de Lei";"Reconhece a Festa da Cappitella, realizada no Município de Nova Venécia, no Estado do Espírito Santo, como patrimônio cultural imaterial do Brasil.";"";"Declaração, Festa da Cappitella, Nova Venécia (ES), Espírito Santo (Estado), patrimônio imaterial, tradição cultural, gastronomia, culinária, homenagem, imigração, Itália, turismo, festa popular.";"2025-04-01T18:51:21";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877305";"";"2025-06-26T13:03:00";"17";"https://dadosabertos.camara.leg.br/api/v2/deputados/220527";"536996";"CCULT";"https://dadosabertos.camara.leg.br/api/v2/orgaos/536996";"Ordinário (Art. 151, III, RICD)";"Encerramento de Prazo";"600";"Aguardando Parecer";"915";"Encerrado o prazo de 5 sessões para apresentação de emendas ao projeto (de 12/06/2025 a 26/06/2025). Não foram apresentadas emendas.";"Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II";""
"2492310";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2492310";"PL";"1395";"2025";"139";"Projeto de Lei";"Altera a Lei nº 8.029, de 12 de abril de 1990, para dispor sobre o empreendedorismo feminino e as medidas de apoio destinadas a ampliar a presença das mulheres no mercado de trabalho profissional.";"";"Alteração, lei federal, serviço social autônomo, Serviço Brasileiro de Apoio às Micro e Pequenas Empresas (Sebrae), educação e formação profissional, atividade empresarial, trabalho da mulher, empreendedorismo feminino, redução, taxa de juros, Banco Nacional de Desenvolvimento Econômico e Social (BNDES), inserção profissional, mercado de trabalho.";"2025-04-01T18:59:58";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877306";"";"2025-07-02T00:00:00";"18";"https://dadosabertos.camara.leg.br/api/v2/deputados/220696";"539386";"CICS";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539386";"Ordinário (Art. 151, III, RICD)";"Encerramento de Prazo";"600";"Aguardando Parecer";"915";"Encerrado o prazo de 5 sessões para apresentação de emendas ao projeto (de 17/06/2025 a 02/07/2025). Não foram apresentadas emendas.";"Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II";""
"2492311";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2492311";"RIC";"1074";"2025";"148";"Requerimento de Informação";"Solicita ao Excelentíssimo Senhor Ministro da Educação informações acerca do Programa Pé-de-Meia, no âmbito das recentes denúncias de fraude e/ou má gestão relacionadas ao Programa.";"";"";"2025-04-01T19:08:24";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877307";"";"2025-06-16T00:00:00";"19";"https://dadosabertos.camara.leg.br/api/v2/deputados/178937";"5470";"1SECM";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5470";"";"Providência Interna - Comunicação de resposta ostensiva";"1056";"Aguardando Remessa ao Arquivo";"931";"Encaminhamento de resposta por meio do sistema Infoleg";"Indefinida";""
"2492312";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2492312";"PL";"1396";"2025";"139";"Projeto de Lei";"Altera a Lei n° 14.133, de 1º de abril de 2021, para estabelecer a possibilidade de os editais de licitação exigirem que percentual mínimo da mão de obra responsável pela execução do objeto da contratação seja constituído por ex-militares temporários desligados do serviço ativo e integrantes da reserva não remunerada das Forças Armadas.";"";"Alteração, Lei de Licitações e Contratos Administrativos (2021), exigência, edital, licitação, obra pública, contratação, percentual, mão de obra, militar temporário, militar da reserva, reserva não remunerada, Forças Armadas.";"2025-04-01T19:11:16";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877308";"";"2026-05-18T10:39:00";"30";"https://dadosabertos.camara.leg.br/api/v2/deputados/220611";"2010";"CFT";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"Ordinário (Art. 151, III, RICD)";"Recebimento";"500";"Aguardando Designação de Relator(a)";"907";"Recebimento pela CFT.";"Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II";""
"2492313";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2492313";"PL";"1397";"2025";"139";"Projeto de Lei";"Altera a Lei nº 14.300, de 6 de janeiro de 2022, para incluir templos de qualquer religião ou doutrina no Programa de Energia Renovável Social (PERS).";"";"Alteração, Marco Legal da Microgeração e Minigeração Distribuída (2022), inclusão, templo religioso, Programa de Energia Renovável Social (PERS).";"2025-04-01T19:22:35";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877309";"";"2026-04-16T00:00:00";"30";"https://dadosabertos.camara.leg.br/api/v2/deputados/150418";"536996";"CCULT";"https://dadosabertos.camara.leg.br/api/v2/orgaos/536996";"Ordinário (Art. 151, III, RICD)";"Publicação de Proposição";"604";"Aguardando Designação de Relator(a)";"907";"Encaminhada à publicação. Parecer da Comissão de Minas e Energia Publicado em avulso e no DCD de 17/04/2026, Letra A.";"Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II";""
"2492314";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2492314";"PL";"1398";"2025";"139";"Projeto de Lei";"Dispõe sobre a autonomia de o indivíduo escolher em vida por doar órgãos e tecidos para transplantes após a sua morte.";"Altera a Lei nº 9.434, de 1997.";"Alteração, Lei de Transplantes (1997), Autorização em vida, Doação, Transplante de órgão ou tecido, Declaração de vontade, post mortem, doador.";"2025-04-01T19:24:38";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877311";"";"2025-11-07T12:52:26";"21";"https://dadosabertos.camara.leg.br/api/v2/deputados/220570";"2014";"CSAUDE";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"Ordinário (Art. 151, III, RICD)";"Notificação de Apensação";"504";"Aguardando Parecer";"915";"Apensação do PL 4385/2025 a esta proposição.";"Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II";""
"2492315";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2492315";"PL";"1399";"2025";"139";"Projeto de Lei";"Dispõe sobre a isenção do pagamento de taxa de inscrição em concursos públicos para pessoas com Transtorno do Espectro Autista (TEA) e outras condições de neurodivergência, e dá outras providências.";"";"Isenção, taxa de inscrição, concurso público, Pessoa com transtorno do espectro autista, Transtorno do Déficit de Atenção com Hiperatividade (TDAH), Transtorno de aprendizagem, diretrizes.";"2025-04-01T19:26:47";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877312";"";"2025-11-11T17:22:00";"15";"";"539388";"CASP";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539388";"Ordinário (Art. 151, III, RICD)";"Apresentação de Requerimento";"194";"Aguardando Designação de Relator(a)";"907";"Apresentação do REQ n. 4792/2025 (Requerimento de Apensação), pelo Deputado Marangoni (UNIÃO/SP), que ""Requer o apensamento de todas as proposições elencadas que tratam sobre o assunto do transtorno do espectro autista ao PL nº 3.080/2020.

"".";"Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3044290"
"2492316";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2492316";"RDF";"1";"0";"197";"Redação Final";"Abre crédito extraordinário em favor do Ministério da Justiça e Segurança Pública, do Ministério da Saúde, do Ministério do Meio Ambiente e Mudança do Clima, do Ministério do Desenvolvimento Agrário e Agricultura Familiar, do Ministério da Integração e do Desenvolvimento Regional, do Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome e do Ministério da Pesca e Aquicultura, no valor de R$ 938.458.061,00 (novecentos e trinta e oito milhões quatrocentos e cinquenta e oito mil e sessenta e um reais), para os fins que especifica.";"";"";"2025-04-01T19:31:58";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2463814";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877315";"";"2025-04-01T19:31:58";"1";"";"180";"PLEN";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"Apresentação de Proposição";"100";"Aguardando Providências Internas";"936";"Apresentação da RDF n. 1 PLEN (Redação Final), pelo Deputado Adail Filho (REPUBLIC/AM).";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877315"
"2492317";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2492317";"PRL";"1";"0";"190";"Parecer do Relator";"Parecer do Relator, Dep. Nicoletti (UNIÃO-RR), pela constitucionalidade, juridicidade e técnica legislativa.";"";"";"2025-04-01T18:08:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2434251";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877316";"";"2025-04-01T18:08:00";"2";"";"";"";"";"";"Análise Parecer";"319";"";"";"Parecer do Relator, Dep. Nicoletti (UNIÃO-RR), pela constitucionalidade, juridicidade e técnica legislativa.";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877316"
"2492318";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2492318";"DOC";"415";"2025";"1024";"Indicação ou Desligamento de Membros de Comissão";"";"";"";"2025-04-01T19:34:55";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100648";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877317";"";"2025-04-01T19:34:55";"1";"";"100648";"COMPI(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100648";"";"Apresentação de Proposição";"100";"Arquivada";"923";"Apresentação do DOC n. 415/2025 (Indicação ou Desligamento de Membros de Comissão), pelo Deputado Mário Heringer (PDT/MG), que ""[EMENTA!]"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877317"
"2492319";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2492319";"PRL";"1";"0";"190";"Parecer do Relator";"Parecer do Relator, Dep. Nicoletti (UNIÃO-RR).";"";"";"2025-04-01T18:08:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2127368";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877318";"";"2025-04-01T18:08:00";"2";"";"";"";"";"";"Análise Parecer";"319";"";"";"Parecer do Relator, Dep. Nicoletti (UNIÃO-RR).";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877318"
"2492320";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2492320";"PRL";"1";"0";"190";"Parecer do Relator";"Parecer do Relator, Dep. Nicoletti (UNIÃO-RR), pela constitucionalidade, juridicidade e técnica legislativa e, no mérito, pela aprovação deste, dos Projetos de Leis n 1724/2024, e do 4769/2024, apensados, na forma do substitutivo.";"";"";"2025-04-01T18:08:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418758";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877320";"";"2025-04-01T18:08:00";"2";"";"";"";"";"";"Análise Parecer";"319";"";"";"Parecer do Relator, Dep. Nicoletti (UNIÃO-RR), pela constitucionalidade, juridicidade e técnica legislativa e, no mérito, pela aprovação deste, dos Projetos de Leis n 1724/2024, e do 4769/2024, apensados, na forma do substitutivo.";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877320"
"2492321";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2492321";"PRL";"2";"0";"190";"Parecer do Relator";"Parecer do Relator, Dep. Lafayette de Andrada (REPUBLIC-MG), pela constitucionalidade, juridicidade, técnica legislativa e, no mérito, pela aprovação, com substitutivo.";"";"";"2025-04-01T19:04:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2212101";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877322";"";"2025-04-01T19:04:00";"2";"";"";"";"";"";"Análise Parecer";"319";"";"";"Parecer do Relator, Dep. Lafayette de Andrada (REPUBLIC-MG), pela constitucionalidade, juridicidade, técnica legislativa e, no mérito, pela aprovação, com substitutivo.";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877322"
"2492328";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2492328";"DOC";"289";"2025";"1036";"Desligamento de Frente Parlamentar Registrada";"Solicitação de Desligamento da Frente Parlamentar Mista do Jogo Responsável.";"";"";"2025-04-01T16:29:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877332";"";"2025-04-03T00:00:00";"6";"";"100648";"COMPI(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100648";"";"Arquivamento";"502";"Arquivada";"923";"Arquivado";"";""
"2492332";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2492332";"DOC";"416";"2025";"1093";"Indicação ou Retirada de Indicação de Candidatura Oficial para Mesa de Comissões Permanentes";"";"";"";"2025-04-01T19:49:03";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100648";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877338";"";"2025-04-01T19:49:03";"1";"";"100648";"COMPI(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100648";"";"Apresentação de Proposição";"100";"Arquivada";"923";"Apresentação do DOC n. 416/2025 (Indicação ou Retirada de Indicação de Candidatura Oficial para Mesa de Comissões Permanentes), pelo Deputado Sóstenes Cavalcante (PL/RJ), que ""[EMENTA!]"".";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877338"
"2492333";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2492333";"DOC";"417";"2025";"1093";"Indicação ou Retirada de Indicação de Candidatura Oficial para Mesa de Comissões Permanentes";"";"";"";"2025-04-01T19:52:38";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100648";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877339";"";"2025-04-01T19:52:38";"1";"";"100648";"COMPI(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100648";"";"Apresentação de Proposição";"100";"Arquivada";"923";"Apresentação do DOC n. 417/2025 (Indicação ou Retirada de Indicação de Candidatura Oficial para Mesa de Comissões Permanentes), pelo Deputado Pedro Lucas Fernandes (UNIÃO/MA), que ""[EMENTA!]"".";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877339"
"2492334";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2492334";"DOC";"418";"2025";"1024";"Indicação ou Desligamento de Membros de Comissão";"";"";"";"2025-04-01T19:54:29";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100648";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877340";"";"2025-04-01T19:54:29";"1";"";"100648";"COMPI(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100648";"";"Apresentação de Proposição";"100";"Arquivada";"923";"Apresentação do DOC n. 418/2025 (Indicação ou Desligamento de Membros de Comissão), pelo Deputado Pedro Lucas Fernandes (UNIÃO/MA), que ""[EMENTA!]"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877340"
"2492335";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2492335";"DOC";"419";"2025";"1024";"Indicação ou Desligamento de Membros de Comissão";"";"";"";"2025-04-01T19:57:51";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100648";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877341";"";"2025-04-01T19:57:51";"1";"";"100648";"COMPI(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100648";"";"Apresentação de Proposição";"100";"Arquivada";"923";"Apresentação do DOC n. 419/2025 (Indicação ou Desligamento de Membros de Comissão), pelo Deputado Doutor Luizinho (PP/RJ), que ""[EMENTA!]"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877341"
"2492336";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2492336";"DOC";"420";"2025";"1024";"Indicação ou Desligamento de Membros de Comissão";"";"";"";"2025-04-01T19:58:02";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100648";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877342";"";"2025-04-01T19:58:02";"1";"";"100648";"COMPI(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100648";"";"Apresentação de Proposição";"100";"Arquivada";"923";"Apresentação do DOC n. 420/2025 (Indicação ou Desligamento de Membros de Comissão), pelo Deputado Sóstenes Cavalcante (PL/RJ), que ""[EMENTA!]"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877342"
"2492337";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2492337";"RPD";"7";"0";"328";"Requerimento de Retirada de Pauta";"Requerimento de Retirada de Matéria da Pauta - PL 4365/2021";"";"";"2025-04-01T14:30:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2311496";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877347";"";"2025-04-01T14:30:00";"1";"";"";"";"";"";"Apresentação de Proposição";"100";"";"";"Apresentação do RPD n. 7 CCJC (Requerimento de Retirada de Pauta), pelo Deputado Delegado Paulo Bilynskyj (PL/SP).";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877347"
"2492338";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2492338";"RPD";"8";"0";"332";"Requerimento de Votação pelo Processo Nominal";"Requerimento de Votação Nominal - PL 4365/2021";"";"";"2025-04-01T14:44:43";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2311496";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877349";"";"2025-04-01T14:44:43";"1";"";"";"";"";"";"Apresentação de Proposição";"100";"";"";"Apresentação do RPD n. 8 CCJC (Requerimento de Votação pelo Processo Nominal), pelo Deputado Delegado Paulo Bilynskyj (PL/SP).";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877349"
"2492339";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2492339";"DOC";"421";"2025";"1093";"Indicação ou Retirada de Indicação de Candidatura Oficial para Mesa de Comissões Permanentes";"";"";"";"2025-04-01T20:05:17";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100648";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877350";"";"2025-04-01T20:05:17";"1";"";"100648";"COMPI(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100648";"";"Apresentação de Proposição";"100";"Arquivada";"923";"Apresentação do DOC n. 421/2025 (Indicação ou Retirada de Indicação de Candidatura Oficial para Mesa de Comissões Permanentes), pelo Deputado Sóstenes Cavalcante (PL/RJ), que ""[EMENTA!]"".";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877350"
"2492340";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2492340";"PL";"1400";"2025";"139";"Projeto de Lei";"Dispõe sobre a isenção do pagamento de taxa de inscrição no Exame Nacional do Ensino Médio (ENEM) e demais processos seletivos de acesso ao ensino superior para pessoas com Transtorno do Espectro Autista (TEA) e outras condições de neurodivergência.";"";"Isenção, Taxa de inscrição, Exame Nacional do Ensino Médio (Enem), Exame vestibular, Instituição de Ensino Superior (IES), Pessoa com transtorno do espectro autista, Transtorno do Déficit de Atenção com Hiperatividade (TDAH), Transtorno de aprendizagem, diretrizes.";"2025-04-01T19:32:55";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877351";"";"2025-11-11T17:22:00";"18";"https://dadosabertos.camara.leg.br/api/v2/deputados/204390";"2009";"CE";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2009";"Ordinário (Art. 151, III, RICD)";"Apresentação de Requerimento";"194";"Aguardando Parecer";"915";"Apresentação do REQ n. 4792/2025 (Requerimento de Apensação), pelo Deputado Marangoni (UNIÃO/SP), que ""Requer o apensamento de todas as proposições elencadas que tratam sobre o assunto do transtorno do espectro autista ao PL nº 3.080/2020.

"".";"Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3044290"
"2492341";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2492341";"PL";"1401";"2025";"139";"Projeto de Lei";"Autoriza a instalação de sistemas de energia solar e outras formas de energia sustentável em propriedades residenciais, comerciais, empresariais e rurais para consumo próprio e/ou venda, e estabelece condições tributárias favoráveis para incentivar o uso dessas fontes de energia.";"";"Instalação, Sistema de energia solar fotovoltaica, Fonte alternativa de energia, imóvel rural, imóvel residencial, imóvel comercial, uso próprio, venda, Energia elétrica excedente, critério, isenção tributária, Imposto sobre Produtos Industrializados (IPI), Imposto sobre Operações relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação (ICMS), Imposto sobre Serviços de Qualquer Natureza (ISSQN),benefício fiscal, tributação.";"2025-04-01T19:47:36";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877352";"";"2026-04-16T17:51:00";"21";"https://dadosabertos.camara.leg.br/api/v2/deputados/98148";"6174";"CMADS";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6174";"Ordinário (Art. 151, III, RICD)";"Designação de Relator(a)";"320";"Aguardando Parecer";"915";"Designado Relator, Dep. Cobalchini (MDB-SC).";"Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II";""
"2492342";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2492342";"RPD";"9";"0";"1040";"Votação Nominal do Requerimento de Adiamento da Discussão";"Votação Nominal do Requerimento de Adiamento da Discussão - PL 4365/2021-Requerimento de Adiamento da Discussão - PL 4365/2021";"";"";"2025-04-01T14:14:01";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2311496";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877353";"";"2025-04-01T14:14:01";"1";"";"";"";"";"";"Apresentação de Proposição";"100";"";"";"Apresentação do RPD n. 9 CCJC (Votação Nominal do Requerimento de Adiamento da Discussão), pelo Deputado Delegado Paulo Bilynskyj (PL/SP).";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2877353"
