"id";"uri";"data";"dataHoraRegistro";"idOrgao";"uriOrgao";"siglaOrgao";"idEvento";"uriEvento";"aprovacao";"votosSim";"votosNao";"votosOutros";"descricao";"ultimaAberturaVotacao_dataHoraRegistro";"ultimaAberturaVotacao_descricao";"ultimaApresentacaoProposicao_dataHoraRegistro";"ultimaApresentacaoProposicao_descricao";"ultimaApresentacaoProposicao_idProposicao";"ultimaApresentacaoProposicao_uriProposicao"
"2389397-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2389397-2";"2023-10-25";"2023-10-25T12:33:16";"2001";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"70595";"https://dadosabertos.camara.leg.br/api/v2/eventos/70595";"1";"0";"0";"0";"Aprovado com subscrição dos Deputados Evair Vieira de Melo, Rodofo Nogueira e  Zé Trovão; e com inclusão da ABCZ.";"";"";"";"Apresentação do REQ n. 137/2023 (Requerimento de Audiência Pública), pelo Deputado Marcos Pollon (PL/MS), que ""Requer a realização de Audiência Pública para debater a queda no preço da arroba do boi gordo em todo país"".";"0";""
"2337172-47";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2337172-47";"2023-10-25";"2023-10-25T12:33:36";"2008";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2008";"CDE";"70576";"https://dadosabertos.camara.leg.br/api/v2/eventos/70576";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-09-11T09:06:03";"Parecer do Relator, Dep. Luiz Gastão (PSD-CE), pela aprovação deste, do PL 2818/2022, e do PL 3036/2023, apensados, com substitutivo.";"2386432";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2386432"
"2369907-24";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2369907-24";"2023-10-25";"2023-10-25T12:38:59";"2001";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"70595";"https://dadosabertos.camara.leg.br/api/v2/eventos/70595";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-10-17T15:03:23";"Parecer do Relator, Dep. Zé Trovão (PL-SC), pela aprovação.";"2396338";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2396338"
"2390311-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2390311-7";"2023-10-25";"2023-10-25T12:52:58";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"70599";"https://dadosabertos.camara.leg.br/api/v2/eventos/70599";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do REQ n. 55/2023 (Requerimento), pelo Deputado Helder Salomão (PT/ES -Fdr PT-PCdoB-PV), que ""Requer aditamento ao REQ 34/2023 CCJC para que seja convidado como expositor o Dr. Pedro Estevam Serrano"".";"0";""
"2395650-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2395650-5";"2023-10-25";"2023-10-25T12:55:05";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"70599";"https://dadosabertos.camara.leg.br/api/v2/eventos/70599";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do REQ n. 57/2023 (Requerimento), pelo Deputado Patrus Ananias (PT/MG -Fdr PT-PCdoB-PV), que ""Requer a realização de dois seminários com os seguintes temas: “As Forças Armadas e a política: limites constitucionais” e “Ativismo Judicial e a legitimidade democrática”"".";"0";""
"2348298-27";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2348298-27";"2023-10-25";"2023-10-25T12:57:52";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"70599";"https://dadosabertos.camara.leg.br/api/v2/eventos/70599";"0";"20";"29";"0";"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  20 votos ""Sim"", 29 votos ""Não"". Quórum de votação: 49 votos.";"2023-10-25T12:37:27";"Votação Nominal, de ofício, do Requerimento de Retirada de Pauta, de autoria dos Deputados Chris Tonietto e Capitão Alberto Neto.";"2023-09-13T13:48:23";"Parecer da Relatora, Dep. Erika Kokay (PT-DF), pela constitucionalidade, juridicidade, técnica legislativa e, no mérito, pela aprovação.";"2387118";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2387118"
"2329810-62";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329810-62";"2023-10-25";"2023-10-25T13:54:21";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"70599";"https://dadosabertos.camara.leg.br/api/v2/eventos/70599";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-10-10T08:17:08";"Parecer da Relatora, Dep. Laura Carneiro (PSD-RJ), pela constitucionalidade, juridicidade e técnica legislativa deste, com emenda de técnica legislativa; e pela inconstitucionalidade  dos Projetos de Lei nºs 5.755/2016 e 5.396/2016, apensados, e do Substitutivo da Comissão de Seguridade Social e Família.";"2394698";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2394698"
"2398042-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2398042-2";"2023-10-25";"2023-10-25T13:55:56";"2011";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2011";"CFFC";"70623";"https://dadosabertos.camara.leg.br/api/v2/eventos/70623";"1";"0";"0";"0";"Aprovado. Transformado em convite.";"";"";"";"Apresentação do REQ n. 415/2023 (Requerimento de Convocação de Ministro de Estado na Comissão (art. 50, CF)), pelo Deputado Junio Amaral (PL-MG), que: ""Requer a convocação da Ministra da Gestão e Inovação em Serviços Públicos, Esther Dweck, para prestar esclarecimentos sobre sua posição em relação à PEC da Reforma Administrativa"".";"0";""
"2398299-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2398299-2";"2023-10-25";"2023-10-25T13:55:56";"2011";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2011";"CFFC";"70623";"https://dadosabertos.camara.leg.br/api/v2/eventos/70623";"1";"0";"0";"0";"Aprovado. Transformado em convite.";"";"";"";"Apresentação do REQ n. 430/2023 (Requerimento de Convocação de Ministro de Estado na Comissão (art. 50, CF)), pela Deputada Bia Kicis (PL/DF), que ""Solicita a convocação do Excelentíssimo Ministro das Relações Exteriores, Mauro Vieira, em virtude dos estreitos laços entre o governo Lula e o governo iraniano, para prestar esclarecimentos acerca da posição do governo do Brasil sobre o presidente do Irã, Ebrahim Raisi, ter: a) declarado que a invasão promovida pelos terroristas do Hamas ao sul de Israel foi um ato de coragem e de bravura; b) autorizado a TV estatal iraniana mostrar membros do parlamento iraniano gritar: “morte a Israel” e; c) financiado o ataque terrorista promovido pelo Hamas"".";"0";""
"2398304-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2398304-2";"2023-10-25";"2023-10-25T13:56:46";"2011";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2011";"CFFC";"70623";"https://dadosabertos.camara.leg.br/api/v2/eventos/70623";"1";"0";"0";"0";"Aprovado. Transformado em convite.";"";"";"";"Apresentação do REQ n. 433/2023 (Requerimento), pelo Deputado Kim Kataguiri (UNIÃO/SP), que ""Requer a convocação do Ministro da da Fazenda, Sr. Fernando Haddad, para esclarecer cobranças ilegais de impostos em remessas internacionais
"".";"0";""
"2398044-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2398044-2";"2023-10-25";"2023-10-25T13:57:48";"2011";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2011";"CFFC";"70623";"https://dadosabertos.camara.leg.br/api/v2/eventos/70623";"1";"0";"0";"0";"Aprovado. Transformado em Requerimento de Informação.";"";"";"";"Apresentação do REQ n. 417/2023 (Requerimento para envio de Requerimento de Informação pela Comissão), pelo Deputado Nikolas Ferreira (PL-MG), que: ""Requer a convocação da Excelentíssima Ministra do Meio Ambiente e Mudança do Clima, Sra. Marina Silva, a fim de prestar esclarecimentos sobre as 22 (vinte e duas viagens) em jatinhos da FAB em apenas dez meses de governo.

NOVA EMENTA: Requer informação da Excelentíssima Ministra do Meio Ambiente e Mudança do Clima, Sra. Marina Silva, a fim de prestar esclarecimentos sobre as 22 (vinte e duas viagens) em jatinhos da FAB em apenas dez meses de governo. (Transformado em Requerimento de Informação)"".";"0";""
"2398232-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2398232-2";"2023-10-25";"2023-10-25T14:00:12";"2011";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2011";"CFFC";"70623";"https://dadosabertos.camara.leg.br/api/v2/eventos/70623";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do REQ n. 425/2023 (Requerimento (Outros)), pela Deputada Bia Kicis (PL/DF), que ""Solicita o depoimento da Sra. Rita Serrano, Presidente da Caixa Econômica Federal, e da Sra. Ana Luiza Fraga, Superintendente Nacional de Patrocínio, Eventos e Promoção da Caixa Econômica Federal, para prestar esclarecimentos acerca do evento cultural “O Grito”, promovido pela Caixa Cultural em Brasília, nos dias 17 de outubro a 17 de dezembro de 2023, o qual foi financiado pelo Governo Federal contendo artes expostas que fazem apologia às drogas e que desrespeitam a Bandeira Nacional e diversos políticos"".";"0";""
"2398047-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2398047-2";"2023-10-25";"2023-10-25T14:04:18";"2011";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2011";"CFFC";"70623";"https://dadosabertos.camara.leg.br/api/v2/eventos/70623";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do REQ n. 419/2023 (Requerimento de Audiência Pública), pelo Deputado Kim Kataguiri (UNIÃO/SP), que ""Requer a realização de Audiência Pública para debater supostas negociações com o Governo"".";"0";""
"2398229-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2398229-2";"2023-10-25";"2023-10-25T14:07:40";"2011";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2011";"CFFC";"70623";"https://dadosabertos.camara.leg.br/api/v2/eventos/70623";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do REQ n. 424/2023 (Requerimento para envio de Solicitação de Informação ao TCU pela Comissão), pela Deputada Bia Kicis (PL/DF), que ""Solicita informações, ao Tribunal de Contas da União, sobre os gastos e eventuais irregularidades do patrocínio do Governo Federal e da Caixa Econômica Federal com o evento “O Grito”, onde artes expostas na Caixa Cultural fazem apologia às drogas e desrespeitam a Bandeira Nacional e diversos políticos"".";"0";""
"2398298-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2398298-2";"2023-10-25";"2023-10-25T14:07:40";"2011";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2011";"CFFC";"70623";"https://dadosabertos.camara.leg.br/api/v2/eventos/70623";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do REQ n. 429/2023 (Requerimento), pelo Deputado André Fernandes (PL/CE), que ""Requisita-se ao Excelentíssimo Senhor Ministro da Fazenda informações referentes aos valores enviados por meio de patrocínio e o teor do contrato celebrado pela Caixa Econômica Federal para fins de realização de evento político-partidário travestido de exposição cultural"".";"0";""
"2397827-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2397827-2";"2023-10-25";"2023-10-25T14:07:41";"2011";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2011";"CFFC";"70623";"https://dadosabertos.camara.leg.br/api/v2/eventos/70623";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do REQ n. 414/2023 (Requerimento), pelo Deputado Josenildo (PDT/AP), que ""Requer a criação de Grupo de Trabalho no âmbito desta Comissão para discutir o elevado custo das passagens aéreas e a redução na disponibilidade de voos"".";"0";""
"2398241-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2398241-2";"2023-10-25";"2023-10-25T14:08:02";"2011";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2011";"CFFC";"70623";"https://dadosabertos.camara.leg.br/api/v2/eventos/70623";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do REQ n. 427/2023 (Requerimento (Outros)), pelo Deputado Junio Amaral (PL/MG), que ""Requer seja submetido à deliberação do Plenário desta Comissão o pedido de REQUISIÇÃO, ao Presidente da Comissão Parlamentar de Inquérito – CPI das ONGs, Senador Plínio Valério, de documentos sobre o Instituto de Pesquisa Ambiental da Amazônia (IPAM) e recursos recebidos em 2022 do Fundo Amazônia"".";"0";""
"2394438-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2394438-3";"2023-10-25";"2023-10-25T12:12:24";"2004";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2004";"CDC";"70596";"https://dadosabertos.camara.leg.br/api/v2/eventos/70596";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do REQ n. 67/2023 (Requerimento de Audiência Pública), pelo Deputado Jorge Braz (REPUBLIC/RJ), que ""Requer a inclusão de participante em audiência pública no âmbito da Comissão de Defesa do Consumidor"".";"0";""
"2394440-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2394440-3";"2023-10-25";"2023-10-25T12:23:04";"2004";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2004";"CDC";"70596";"https://dadosabertos.camara.leg.br/api/v2/eventos/70596";"1";"0";"0";"0";"Aprovado, com as seguintes alterações: inclusão de representante da Associação Brasileira de Distribuidores de Energia Elétrica  (Abradee); audiência a ser realizada conjuntamente com a Comissão de Minas e Energia; e requerimento subscrito pelo Deputado Celso Russomanno";"";"";"";"Apresentação do REQ n. 69/2023 (Requerimento de Audiência Pública), pelo Deputado Jorge Braz (REPUBLIC/RJ), que ""Requer a realização de reunião de Audiência Pública para discutir o descumprimento de prazos, pelas distribuidoras, na conexão de micro e minigeração de energia elétrica. "".";"0";""
"2395641-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2395641-3";"2023-10-25";"2023-10-25T12:27:20";"2004";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2004";"CDC";"70596";"https://dadosabertos.camara.leg.br/api/v2/eventos/70596";"1";"0";"0";"0";"Aprovado com inclusão de representantes da  Associação Brasileira de Instituições de Pagamentos - Abipag, Associação Brasileira das Empresas de Cartões de Crédito - Abecs, Federação Brasileira de Bancos - Febraban e Pic Pay Instituição de Pagamento - SA, e subscrito pelo Dep. Celso Russomanno.";"";"";"";"Apresentação do REQ n. 70/2023 (Requerimento de Audiência Pública), pelo Deputado Aureo Ribeiro (SOLIDARI/RJ), que ""Requer a realização de Audiência Pública para debater o parcelamento automático do saldo devedor das faturas de cartão de crédito"".";"0";""
"2324991-38";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2324991-38";"2023-10-25";"2023-10-25T12:49:48";"2004";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2004";"CDC";"70596";"https://dadosabertos.camara.leg.br/api/v2/eventos/70596";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-09-29T18:06:52";"Parecer do Relator, Dep. Celso Russomanno (REPUBLIC-SP), pela aprovação.";"2392069";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2392069"
"2264217-31";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2264217-31";"2023-10-25";"2023-10-25T12:54:14";"2004";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2004";"CDC";"70596";"https://dadosabertos.camara.leg.br/api/v2/eventos/70596";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-09-05T12:32:49";"Parecer do Relator, Dep. Weliton Prado (SOLIDARI-MG), pela aprovação, com substitutivo.";"2385623";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2385623"
"2273808-42";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273808-42";"2023-10-25";"2023-10-25T13:22:03";"2004";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2004";"CDC";"70596";"https://dadosabertos.camara.leg.br/api/v2/eventos/70596";"1";"0";"0";"0";"Aprovado o Parecer com Complementação de Voto.";"";"";"2023-10-26T10:50:45";"Parecer com Complementação de Voto, Dep. Celso Russomanno (REPUBLIC-SP), pela aprovação, com substitutivo.";"2399447";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2399447"
"2266139-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2266139-63";"2023-10-25";"2023-10-25T13:23:49";"2004";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2004";"CDC";"70596";"https://dadosabertos.camara.leg.br/api/v2/eventos/70596";"0";"0";"0";"0";"Rejeitado o Requerimento de Retirada de Pauta do Dep. Paulão";"";"";"2023-10-03T16:41:53";"Parecer do Relator, Dep. Roberto Monteiro Pai (PL-RJ), pela aprovação, com emenda.";"2392775";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2392775"
"2266139-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2266139-64";"2023-10-25";"2023-10-25T13:24:30";"2004";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2004";"CDC";"70596";"https://dadosabertos.camara.leg.br/api/v2/eventos/70596";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-10-03T16:41:53";"Parecer do Relator, Dep. Roberto Monteiro Pai (PL-RJ), pela aprovação, com emenda.";"2392775";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2392775"
"2270917-33";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270917-33";"2023-10-25";"2023-10-25T13:30:06";"2004";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2004";"CDC";"70596";"https://dadosabertos.camara.leg.br/api/v2/eventos/70596";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-07-19T10:53:38";"Parecer do Relator, Dep. Gilson Daniel (PODE-ES), pela aprovação, com substitutivo.";"2374260";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2374260"
"2252844-45";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2252844-45";"2023-10-25";"2023-10-25T12:46:51";"537871";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537871";"CIDOSO";"70609";"https://dadosabertos.camara.leg.br/api/v2/eventos/70609";"1";"0";"0";"0";"Aprovado o Parecer do Relator Geraldo Resende (PSDB-MS)";"2023-10-25T12:46:17";"Iniciada  a Votação";"2023-09-26T11:12:24";"Parecer do Relator, Dep. Geraldo Resende (PSDB-MS), pela aprovação.";"2390296";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2390296"
"586269-86";"https://dadosabertos.camara.leg.br/api/v2/votacoes/586269-86";"2023-10-25";"2023-10-25T12:57:00";"537871";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537871";"CIDOSO";"70609";"https://dadosabertos.camara.leg.br/api/v2/eventos/70609";"1";"0";"0";"0";"Aprovado o Parecer do Relator Deputado Reimoint (PT-RJ)";"2023-10-25T12:56:31";"Iniciada  a Votação";"2023-09-14T19:11:17";"Parecer do Relator, Dep. Reimont (PT-RJ), pela aprovação deste, do PL 6317/2013, do PL 2867/2015, do PL 3150/2015, e do PL 2277/2022, apensados, com substitutivo.";"2388072";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2388072"
"2364219-26";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2364219-26";"2023-10-25";"2023-10-25T13:03:01";"537871";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537871";"CIDOSO";"70609";"https://dadosabertos.camara.leg.br/api/v2/eventos/70609";"1";"0";"0";"0";"Aprovado o Parecer do Relator Deputado Reimont (PT-RJ)";"2023-10-25T13:02:40";"Iniciada  a Votação";"2023-09-14T19:31:14";"Parecer do Relator, Dep. Reimont (PT-RJ), pela aprovação.";"2388090";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2388090"
"2396490-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2396490-2";"2023-10-25";"2023-10-25T13:42:26";"537236";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537236";"CESPO";"70656";"https://dadosabertos.camara.leg.br/api/v2/eventos/70656";"1";"0";"0";"0";"Requerimento lido pelo autor, Deputado Augusto Puppio. Aprovado.";"";"";"";"Apresentação do REQ n. 79/2023 (Requerimento de Audiência Pública), pelo Deputado Augusto Puppio (MDB/AP), que ""Requer a realização de audiência pública com o Comitê Brasileiro de Clubes Paralímpicos (CBCP) para realizar um balanço das atividades e a aplicação de recursos da entidade"".";"0";""
"2398362-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2398362-2";"2023-10-25";"2023-10-25T13:48:37";"537236";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537236";"CESPO";"70656";"https://dadosabertos.camara.leg.br/api/v2/eventos/70656";"1";"0";"0";"0";"Requerimento lido  pelo autor, Deputado Bandeira de Mello. Requerimento subscrito pelo Deputado Ricardo Abrão. Aprovado.";"";"";"";"Apresentação do REQ n. 80/2023 (Requerimento de Audiência Pública), pelo Deputado Bandeira de Mello (PSB/RJ), que ""Requer a realização de audiência pública, no âmbito da Subcomissão Especial de Modernização do Futebol, para debater sobre Clubes Formadores de futebol. "".";"0";""
"2313858-34";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2313858-34";"2023-10-25";"2023-10-25T13:55:09";"537236";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537236";"CESPO";"70656";"https://dadosabertos.camara.leg.br/api/v2/eventos/70656";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-10-04T10:42:58";"Parecer do Relator, Dep. Luiz Lima (PL-RJ), pela aprovação deste, e do PL 205/2023, apensado, com substitutivo.";"2393438";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2393438"
"2363832-22";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2363832-22";"2023-10-25";"2023-10-25T13:59:51";"537236";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537236";"CESPO";"70656";"https://dadosabertos.camara.leg.br/api/v2/eventos/70656";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-10-20T12:50:32";"Parecer do Relator, Dep. Gustavo Gayer (PL-GO), pela aprovação, com emenda.";"2397944";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2397944"
"2368289-20";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2368289-20";"2023-10-25";"2023-10-25T14:18:01";"536996";"https://dadosabertos.camara.leg.br/api/v2/orgaos/536996";"CCULT";"70612";"https://dadosabertos.camara.leg.br/api/v2/eventos/70612";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-10-10T13:20:08";"Parecer da Relatora, Dep. Alice Portugal (PCdoB-BA), pela aprovação.";"2394888";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2394888"
"2377177-21";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2377177-21";"2023-10-25";"2023-10-25T14:21:52";"536996";"https://dadosabertos.camara.leg.br/api/v2/orgaos/536996";"CCULT";"70612";"https://dadosabertos.camara.leg.br/api/v2/eventos/70612";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-10-10T13:20:20";"Parecer da Relatora, Dep. Alice Portugal (PCdoB-BA), pela aprovação.";"2394889";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2394889"
"2398027-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2398027-2";"2023-10-25";"2023-10-25T14:23:46";"5438";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5438";"CLP";"70677";"https://dadosabertos.camara.leg.br/api/v2/eventos/70677";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do REQ n. 76/2023 (Requerimento), pelas Deputadas Glauber Braga (PSOL/RJ -Fdr PSOL-REDE) e Fernanda Melchionna PSOL, que ""Requer o comparecimento do Secretário do Tesouro Nacional, Sr. Rogerio Ceron de Oliveira, e do Secretário de Orçamento Federal, Sr. Paulo Roberto Simão Bijos, com o objetivo de fomentar o debate público acerca das principais medidas adotadas pelo Governo Federal para a retomada econômica do Brasil"".";"0";""
"2398532-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2398532-2";"2023-10-25";"2023-10-25T14:23:53";"5438";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5438";"CLP";"70677";"https://dadosabertos.camara.leg.br/api/v2/eventos/70677";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do REQ n. 77/2023 (Requerimento de Audiência Pública), pela Deputada Talíria Petrone (PSOL/RJ -Fdr PSOL-REDE), que ""Requer a realização de Audiência Pública conjunta com a Comissão de Legislação Participativa e a Comissão de Direitos Humanos, Minorias e Igualdade Racial para debater os critérios de acesso e manutenção do Benefício de Prestação Continuada. 
"".";"0";""
"2359874-22";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2359874-22";"2023-10-25";"2023-10-25T14:27:44";"536996";"https://dadosabertos.camara.leg.br/api/v2/orgaos/536996";"CCULT";"70612";"https://dadosabertos.camara.leg.br/api/v2/eventos/70612";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-10-24T11:37:20";"Parecer do Relator, Dep. Alfredinho (PT-SP), pela aprovação.";"2398333";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398333"
"2190590-48";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2190590-48";"2023-10-25";"2023-10-25T14:31:43";"536996";"https://dadosabertos.camara.leg.br/api/v2/orgaos/536996";"CCULT";"70612";"https://dadosabertos.camara.leg.br/api/v2/eventos/70612";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-09-01T10:16:45";"Parecer do Relator, Dep. Alfredinho (PT-SP), pela aprovação deste, do PL 67/2020, e do PL 2404/2023, apensados, com substitutivo.";"2384940";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2384940"
"2217396-47";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2217396-47";"2023-10-25";"2023-10-25T14:35:04";"536996";"https://dadosabertos.camara.leg.br/api/v2/orgaos/536996";"CCULT";"70612";"https://dadosabertos.camara.leg.br/api/v2/eventos/70612";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-06-27T15:56:55";"Parecer da Relatora, Dep. Roseana Sarney (MDB-MA), pela aprovação.";"2371583";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2371583"
"2223543-57";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2223543-57";"2023-10-25";"2023-10-25T14:46:31";"536996";"https://dadosabertos.camara.leg.br/api/v2/orgaos/536996";"CCULT";"70612";"https://dadosabertos.camara.leg.br/api/v2/eventos/70612";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-05-18T13:38:20";"Parecer do Relator, Dep. Julio Arcoverde (PP-PI), pela aprovação, com emenda.";"2363328";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2363328"
"2380674-6";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2380674-6";"2023-10-25";"2023-10-25T14:49:16";"5438";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5438";"CLP";"70677";"https://dadosabertos.camara.leg.br/api/v2/eventos/70677";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-10-03T09:16:06";"Parecer do Relator, Dep. Joseildo Ramos (PT-BA), pela aprovação, na forma do Projeto de Lei apresentado.";"2391653";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2391653"
"2389258-6";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2389258-6";"2023-10-25";"2023-10-25T14:49:23";"5438";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5438";"CLP";"70677";"https://dadosabertos.camara.leg.br/api/v2/eventos/70677";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-09-26T13:17:02";"Parecer da Relatora, Dep. Professora Goreth (PDT-AP), pela aprovação, na forma do Projeto de Lei apresentado.";"2390358";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2390358"
